lat,long,time,id
43.2529682,-79.9201084,2023-03-18 17:07:48.183000+00:00,128
43.2548876437065,-79.9195357483521,2023-03-18 17:08:46.999000+00:00,129
43.257554,-79.9174293,2023-03-18 17:09:49.956000+00:00,130
43.2577798,-79.9123638,2023-03-18 17:10:51.704000+00:00,131
43.2585291,-79.904548,2023-03-18 17:11:54.122000+00:00,132
43.2537809414268,-79.903120969594,2023-03-18 17:13:06.764000+00:00,133
43.2514029375485,-79.9160675871861,2023-03-18 17:14:13.840000+00:00,134
43.2462141216908,-79.9347299831377,2023-03-18 17:15:22.179000+00:00,135
43.2340595873094,-79.9505331996479,2023-03-18 17:16:46.999000+00:00,136
43.2312220827234,-79.9435275843098,2023-03-18 17:17:50.217000+00:00,137
43.2279039193903,-79.9230492943442,2023-03-18 17:18:54.456000+00:00,138
43.2225698295488,-79.901774147487,2023-03-18 17:20:01.823000+00:00,139
43.2171431052249,-79.8799611160937,2023-03-18 17:21:07.824000+00:00,140
43.2113419084927,-79.8671778645941,2023-03-18 17:22:14.161000+00:00,141
43.2064272547427,-79.8693947047299,2023-03-18 17:23:18.711000+00:00,142
43.1981813,-79.8734763,2023-03-18 17:24:21.555000+00:00,143
43.1977466,-79.87084,2023-03-18 17:25:29.320000+00:00,144
43.1974685350944,-79.8700229483384,2023-03-18 17:26:33.814000+00:00,145
43.1976457,-79.8699899,2023-03-18 17:27:36.888000+00:00,146
43.1977102,-79.8699917,2023-03-18 17:28:37.864000+00:00,147
43.1976745,-79.87015,2023-03-18 17:29:38.872000+00:00,148
43.1975796,-79.8700536,2023-03-18 17:30:40.470000+00:00,149
43.1973030311393,-79.8702217377057,2023-03-18 17:31:58.929000+00:00,150
43.1973989250686,-79.8703949246539,2023-03-18 17:33:34.230000+00:00,151
43.199656738311,-79.8809175979485,2023-03-18 17:34:58.480000+00:00,152
43.2027456555222,-79.8930574642396,2023-03-18 17:36:29.801000+00:00,153
43.205848788257,-79.8916510477872,2023-03-18 17:37:49.124000+00:00,154
43.2070759474782,-79.8915591466119,2023-03-18 17:39:53+00:00,155
43.2063884,-79.8916779,2023-03-18 17:40:56.032000+00:00,156
43.2066972,-79.8930201,2023-03-18 17:41:56.990000+00:00,157
43.2065704,-79.8930225,2023-03-18 17:42:58.493000+00:00,158
43.2065881,-79.8931303,2023-03-18 17:43:59.432000+00:00,159
