lat,long,time,id,mode
37.3561675624068,-121.931505289528,2023-01-12 19:06:13.399,464,mode.DRIVE
37.3561666059374,-121.931505179318,2023-01-12 19:06:14.399,465,mode.DRIVE
37.3561658508306,-121.931505342339,2023-01-12 19:06:15.399,466,mode.DRIVE
37.3561650557161,-121.931505425059,2023-01-12 19:06:16.399,467,mode.DRIVE
37.3561642730138,-121.931505489217,2023-01-12 19:06:17.399,468,mode.DRIVE
37.3561635588716,-121.931505560102,2023-01-12 19:06:18.399,469,mode.DRIVE
37.3561628845413,-121.931505620235,2023-01-12 19:06:19.399,470,mode.DRIVE
37.3561622524785,-121.931505679053,2023-01-12 19:06:20.399,471,mode.DRIVE
37.3561616501299,-121.931505716079,2023-01-12 19:06:21.399,472,mode.DRIVE
37.3561610867952,-121.931505756907,2023-01-12 19:06:22.399,473,mode.DRIVE
37.3561605609168,-121.931505812381,2023-01-12 19:06:23.399,474,mode.DRIVE
37.3561600872811,-121.931505872668,2023-01-12 19:06:24.399,475,mode.DRIVE
