start_lat,start_long,end_lat,end_long,start_time,end_time,total_time,total_distance,velocity,start_index,end_index
37.3310596403928,-121.940057902216,37.3308392608059,-121.940179918849,2023-01-12 19:01:30.400,2023-01-12 19:01:29.500,0.9,26.742419687193003,29.71379965243667,187,188
37.3312666586774,-121.939931212403,37.3310596403928,-121.940057902216,2023-01-12 19:01:31.500,2023-01-12 19:01:30.400,1.1,25.572352998601385,23.247593635092166,188,189
37.3314579951833,-121.939799856292,37.3312666586774,-121.939931212403,2023-01-12 19:01:32.400,2023-01-12 19:01:31.500,0.9,24.21685732775391,26.9076192530599,189,190
37.3316429207105,-121.939660431382,37.3314579951833,-121.939799856292,2023-01-12 19:01:33.500,2023-01-12 19:01:32.400,1.1,23.9562880393453,21.778443672132088,190,191
37.3318242348524,-121.939510194344,37.3316429207105,-121.939660431382,2023-01-12 19:01:34.500,2023-01-12 19:01:33.500,1.0,24.129020468853504,24.129020468853504,191,192
37.3320044890402,-121.939348906222,37.3318242348524,-121.939510194344,2023-01-12 19:01:35.500,2023-01-12 19:01:34.500,1.0,24.587138668068274,24.587138668068274,192,193
37.3321835191042,-121.939174253346,37.3320044890402,-121.939348906222,2023-01-12 19:01:36.500,2023-01-12 19:01:35.500,1.0,25.186742337809665,25.186742337809665,193,194
37.3323609695053,-121.938984467591,37.3321835191042,-121.939174253346,2023-01-12 19:01:37.500,2023-01-12 19:01:36.500,1.0,25.898834293990124,25.898834293990124,194,195
37.3325377049832,-121.938779822945,37.3323609695053,-121.938984467591,2023-01-12 19:01:38.400,2023-01-12 19:01:37.500,0.9,26.714413725319794,29.68268191702199,195,196
37.3327118923822,-121.938564062963,37.3325377049832,-121.938779822945,2023-01-12 19:01:39.500,2023-01-12 19:01:38.400,1.1,27.190906099621984,24.719005545110893,196,197
37.332886364783,-121.938338412123,37.3327118923822,-121.938564062963,2023-01-12 19:01:40.400,2023-01-12 19:01:39.500,0.9,27.836258111506808,30.92917567945201,197,198
37.333061645476,-121.938104561984,37.332886364783,-121.938338412123,2023-01-12 19:01:41.400,2023-01-12 19:01:40.400,1.0,28.424069202899894,28.424069202899894,198,199
37.3332380583441,-121.937870450583,37.333061645476,-121.938104561984,2023-01-12 19:01:42.400,2023-01-12 19:01:41.400,1.0,28.527013165035278,28.527013165035278,199,200
37.3334152110264,-121.937635142504,37.3332380583441,-121.937870450583,2023-01-12 19:01:43.400,2023-01-12 19:01:42.400,1.0,28.66046421349149,28.66046421349149,200,201
37.3335928476461,-121.937398932799,37.3334152110264,-121.937635142504,2023-01-12 19:01:44.500,2023-01-12 19:01:43.400,1.1,28.755415576909474,26.14128688809952,201,202
37.3337683400257,-121.937166647201,37.3335928476461,-121.937398932799,2023-01-12 19:01:45.400,2023-01-12 19:01:44.500,0.9,28.33913809525431,31.48793121694923,202,203
37.3339406678192,-121.93693428765,37.3337683400257,-121.937166647201,2023-01-12 19:01:46.400,2023-01-12 19:01:45.400,1.0,28.103679579480673,28.103679579480673,203,204
37.3341104958431,-121.936704571563,37.3339406678192,-121.93693428765,2023-01-12 19:01:47.400,2023-01-12 19:01:46.400,1.0,27.743226241623415,27.743226241623415,204,205
37.3342808016636,-121.936477624681,37.3341104958431,-121.936704571563,2023-01-12 19:01:48.500,2023-01-12 19:01:47.400,1.1,27.599907541064336,25.090825037331214,205,206
37.3344507669474,-121.936254385849,37.3342808016636,-121.936477624681,2023-01-12 19:01:49.400,2023-01-12 19:01:48.500,0.9,27.335247460498497,30.372497178331663,206,207
37.3346193041429,-121.936031852649,37.3344507669474,-121.936254385849,2023-01-12 19:01:50.400,2023-01-12 19:01:49.400,1.0,27.180678658429574,27.180678658429574,207,208
37.3347874562726,-121.935810301452,37.3346193041429,-121.936031852649,2023-01-12 19:01:51.400,2023-01-12 19:01:50.400,1.0,27.08811178388175,27.08811178388175,208,209
37.3349559443998,-121.935587648846,37.3347874562726,-121.935810301452,2023-01-12 19:01:52.400,2023-01-12 19:01:51.400,1.0,27.184547780220623,27.184547780220623,209,210
37.3351263064138,-121.935364073698,37.3349559443998,-121.935587648846,2023-01-12 19:01:53.400,2023-01-12 19:01:52.400,1.0,27.387078066880335,27.387078066880335,210,211
37.335293599582,-121.935145027832,37.3351263064138,-121.935364073698,2023-01-12 19:01:54.500,2023-01-12 19:01:53.400,1.1,26.861546806882032,24.41958800625639,211,212
37.3354553433994,-121.934934332241,37.335293599582,-121.935145027832,2023-01-12 19:01:55.500,2023-01-12 19:01:54.500,1.0,25.901132749340817,25.901132749340817,212,213
37.3356165542318,-121.934728948741,37.3354553433994,-121.934934332241,2023-01-12 19:01:56.400,2023-01-12 19:01:55.500,0.9,25.522327073691017,28.35814119299002,213,214
