start_lat,start_long,end_lat,end_long,start_time,end_time,total_time,total_distance,velocity
51.339797,-0.257274,51.3398,-0.257197,2023-01-13 16:07:22+00:00,2023-01-13 16:07:21+00:00,1.0,5.376015406199803,5.376015406199803
51.339792,-0.257319,51.339797,-0.257274,2023-01-13 16:07:23+00:00,2023-01-13 16:07:22+00:00,1.0,3.1847249705145924,3.1847249705145924
51.339779,-0.257355,51.339792,-0.257319,2023-01-13 16:07:24+00:00,2023-01-13 16:07:23+00:00,1.0,2.8956798693528,2.8956798693528
51.339766,-0.2574,51.339779,-0.257355,2023-01-13 16:07:25+00:00,2023-01-13 16:07:24+00:00,1.0,3.453239137767521,3.453239137767521
51.339757,-0.257431,51.339766,-0.2574,2023-01-13 16:07:26+00:00,2023-01-13 16:07:25+00:00,1.0,2.3809737334095646,2.3809737334095646
51.339744,-0.257439,51.339757,-0.257431,2023-01-13 16:07:27+00:00,2023-01-13 16:07:26+00:00,1.0,1.550029542739392,1.550029542739392
51.339731,-0.257424,51.339744,-0.257439,2023-01-13 16:07:28+00:00,2023-01-13 16:07:27+00:00,1.0,1.7844832516807383,1.7844832516807383
51.339702,-0.257392,51.339731,-0.257424,2023-01-13 16:07:29+00:00,2023-01-13 16:07:28+00:00,1.0,3.9219838648848935,3.9219838648848935
51.339676,-0.257372,51.339702,-0.257392,2023-01-13 16:07:30+00:00,2023-01-13 16:07:29+00:00,1.0,3.210858229623402,3.210858229623402
51.33965,-0.257346,51.339676,-0.257372,2023-01-13 16:07:31+00:00,2023-01-13 16:07:30+00:00,1.0,3.4131841836593306,3.4131841836593306
51.339623,-0.257324,51.33965,-0.257346,2023-01-13 16:07:32+00:00,2023-01-13 16:07:31+00:00,1.0,3.3724650484267444,3.3724650484267444
51.339598,-0.257307,51.339623,-0.257324,2023-01-13 16:07:33+00:00,2023-01-13 16:07:32+00:00,1.0,3.0231371073281,3.0231371073281
51.339573,-0.25729,51.339598,-0.257307,2023-01-13 16:07:34+00:00,2023-01-13 16:07:33+00:00,1.0,3.0231373480415664,3.0231373480415664
51.339547,-0.257271,51.339573,-0.25729,2023-01-13 16:07:35+00:00,2023-01-13 16:07:34+00:00,1.0,3.181232818545157,3.181232818545157
51.339523,-0.257254,51.339547,-0.257271,2023-01-13 16:07:36+00:00,2023-01-13 16:07:35+00:00,1.0,2.921105750153755,2.921105750153755
51.339498,-0.257238,51.339523,-0.257254,2023-01-13 16:07:37+00:00,2023-01-13 16:07:36+00:00,1.0,2.9965179471892527,2.9965179471892527
51.33948,-0.257218,51.339498,-0.257238,2023-01-13 16:07:38+00:00,2023-01-13 16:07:37+00:00,1.0,2.4398162501071288,2.4398162501071288
51.339452,-0.257191,51.33948,-0.257218,2023-01-13 16:07:39+00:00,2023-01-13 16:07:38+00:00,1.0,3.6392305860162826,3.6392305860162826
51.33943,-0.257161,51.339452,-0.257191,2023-01-13 16:07:40+00:00,2023-01-13 16:07:39+00:00,1.0,3.218862176447932,3.218862176447932
51.339397,-0.257135,51.33943,-0.257161,2023-01-13 16:07:41+00:00,2023-01-13 16:07:40+00:00,1.0,4.094120136207225,4.094120136207225
51.33937,-0.257111,51.339397,-0.257135,2023-01-13 16:07:42+00:00,2023-01-13 16:07:41+00:00,1.0,3.4380647003758247,3.4380647003758247
51.339342,-0.257078,51.33937,-0.257111,2023-01-13 16:07:43+00:00,2023-01-13 16:07:42+00:00,1.0,3.8719689921695597,3.8719689921695597
51.339321,-0.257046,51.339342,-0.257078,2023-01-13 16:07:44+00:00,2023-01-13 16:07:43+00:00,1.0,3.2297043422967286,3.2297043422967286
51.339302,-0.257012,51.339321,-0.257046,2023-01-13 16:07:45+00:00,2023-01-13 16:07:44+00:00,1.0,3.1751796976396998,3.1751796976396998
51.339277,-0.256977,51.339302,-0.257012,2023-01-13 16:07:46+00:00,2023-01-13 16:07:45+00:00,1.0,3.699259756029902,3.699259756029902
51.339255,-0.256946,51.339277,-0.256977,2023-01-13 16:07:47+00:00,2023-01-13 16:07:46+00:00,1.0,3.2645548514514764,3.2645548514514764
51.339239,-0.256917,51.339255,-0.256946,2023-01-13 16:07:48+00:00,2023-01-13 16:07:47+00:00,1.0,2.693048847888721,2.693048847888721
51.339226,-0.256904,51.339239,-0.256917,2023-01-13 16:07:49+00:00,2023-01-13 16:07:48+00:00,1.0,1.706596507002366,1.706596507002366
51.339203,-0.256869,51.339226,-0.256904,2023-01-13 16:07:50+00:00,2023-01-13 16:07:49+00:00,1.0,3.535009220744386,3.535009220744386
51.339186,-0.256827,51.339203,-0.256869,2023-01-13 16:07:51+00:00,2023-01-13 16:07:50+00:00,1.0,3.4846836924012146,3.4846836924012146
51.339169,-0.256784,51.339186,-0.256827,2023-01-13 16:07:52+00:00,2023-01-13 16:07:51+00:00,1.0,3.543413949483996,3.543413949483996
51.339158,-0.256744,51.339169,-0.256784,2023-01-13 16:07:53+00:00,2023-01-13 16:07:52+00:00,1.0,3.044210126460525,3.044210126460525
51.339153,-0.256702,51.339158,-0.256744,2023-01-13 16:07:54+00:00,2023-01-13 16:07:53+00:00,1.0,2.979151328067461,2.979151328067461
51.33915,-0.256669,51.339153,-0.256702,2023-01-13 16:07:55+00:00,2023-01-13 16:07:54+00:00,1.0,2.3236895111383378,2.3236895111383378
51.339153,-0.25662,51.33915,-0.256669,2023-01-13 16:07:56+00:00,2023-01-13 16:07:55+00:00,1.0,3.4308228051045786,3.4308228051045786
51.339162,-0.25659,51.339153,-0.25662,2023-01-13 16:07:57+00:00,2023-01-13 16:07:56+00:00,1.0,2.3179614388828207,2.3179614388828207
51.339176,-0.256554,51.339162,-0.25659,2023-01-13 16:07:58+00:00,2023-01-13 16:07:57+00:00,1.0,2.9528505038112516,2.9528505038112516
51.339199,-0.256522,51.339176,-0.256554,2023-01-13 16:07:59+00:00,2023-01-13 16:07:58+00:00,1.0,3.394149645499518,3.394149645499518
51.339221,-0.25649,51.339199,-0.256522,2023-01-13 16:08:00+00:00,2023-01-13 16:07:59+00:00,1.0,3.3110804852629,3.3110804852629
51.339238,-0.256458,51.339221,-0.25649,2023-01-13 16:08:01+00:00,2023-01-13 16:08:00+00:00,1.0,2.9239721918544563,2.9239721918544563
51.339262,-0.256423,51.339238,-0.256458,2023-01-13 16:08:02+00:00,2023-01-13 16:08:01+00:00,1.0,3.6163558094684194,3.6163558094684194
51.339282,-0.256394,51.339262,-0.256423,2023-01-13 16:08:03+00:00,2023-01-13 16:08:02+00:00,1.0,3.005808606318039,3.005808606318039
51.339308,-0.256363,51.339282,-0.256394,2023-01-13 16:08:04+00:00,2023-01-13 16:08:03+00:00,1.0,3.6102376855418394,3.6102376855418394
51.33933,-0.256331,51.339308,-0.256363,2023-01-13 16:08:05+00:00,2023-01-13 16:08:04+00:00,1.0,3.3110769572577596,3.3110769572577596
51.339354,-0.256299,51.33933,-0.256331,2023-01-13 16:08:06+00:00,2023-01-13 16:08:05+00:00,1.0,3.4787881523903605,3.4787881523903605
51.339375,-0.256269,51.339354,-0.256299,2023-01-13 16:08:07+00:00,2023-01-13 16:08:06+00:00,1.0,3.135099727309495,3.135099727309495
51.339393,-0.256242,51.339375,-0.256269,2023-01-13 16:08:08+00:00,2023-01-13 16:08:07+00:00,1.0,2.7477818150281443,2.7477818150281443
51.339415,-0.256207,51.339393,-0.256242,2023-01-13 16:08:09+00:00,2023-01-13 16:08:08+00:00,1.0,3.455321766451499,3.455321766451499
51.339426,-0.256188,51.339415,-0.256207,2023-01-13 16:08:10+00:00,2023-01-13 16:08:09+00:00,1.0,1.802961856901143,1.802961856901143
51.339455,-0.256145,51.339426,-0.256188,2023-01-13 16:08:11+00:00,2023-01-13 16:08:10+00:00,1.0,4.403195224859305,4.403195224859305
51.33947,-0.25612,51.339455,-0.256145,2023-01-13 16:08:12+00:00,2023-01-13 16:08:11+00:00,1.0,2.412446009449632,2.412446009449632
51.339497,-0.256076,51.33947,-0.25612,2023-01-13 16:08:13+00:00,2023-01-13 16:08:12+00:00,1.0,4.292351291603406,4.292351291603406
51.339512,-0.256048,51.339497,-0.256076,2023-01-13 16:08:14+00:00,2023-01-13 16:08:13+00:00,1.0,2.567484201578538,2.567484201578538
51.339543,-0.25601,51.339512,-0.256048,2023-01-13 16:08:15+00:00,2023-01-13 16:08:14+00:00,1.0,4.348192730524657,4.348192730524657
51.339558,-0.255986,51.339543,-0.25601,2023-01-13 16:08:16+00:00,2023-01-13 16:08:15+00:00,1.0,2.3626143511843583,2.3626143511843583
51.339589,-0.255947,51.339558,-0.255986,2023-01-13 16:08:17+00:00,2023-01-13 16:08:16+00:00,1.0,4.390975721953302,4.390975721953302
51.339609,-0.255918,51.339589,-0.255947,2023-01-13 16:08:18+00:00,2023-01-13 16:08:17+00:00,1.0,3.0057990321072463,3.0057990321072463
51.339632,-0.255883,51.339609,-0.255918,2023-01-13 16:08:19+00:00,2023-01-13 16:08:18+00:00,1.0,3.5349944848553543,3.5349944848553543
51.339643,-0.255855,51.339632,-0.255883,2023-01-13 16:08:20+00:00,2023-01-13 16:08:19+00:00,1.0,2.3031891551822126,2.3031891551822126
51.339655,-0.255824,51.339643,-0.255855,2023-01-13 16:08:21+00:00,2023-01-13 16:08:20+00:00,1.0,2.539458419825267,2.539458419825267
51.339673,-0.25579,51.339655,-0.255824,2023-01-13 16:08:22+00:00,2023-01-13 16:08:21+00:00,1.0,3.1022102502703857,3.1022102502703857
51.339702,-0.255741,51.339673,-0.25579,2023-01-13 16:08:23+00:00,2023-01-13 16:08:22+00:00,1.0,4.69770761865426,4.69770761865426
51.339724,-0.255703,51.339702,-0.255741,2023-01-13 16:08:24+00:00,2023-01-13 16:08:23+00:00,1.0,3.605911421036971,3.605911421036971
51.339742,-0.255672,51.339724,-0.255703,2023-01-13 16:08:25+00:00,2023-01-13 16:08:24+00:00,1.0,2.9456416152853744,2.9456416152853744
51.339759,-0.255639,51.339742,-0.255672,2023-01-13 16:08:26+00:00,2023-01-13 16:08:25+00:00,1.0,2.977436832104796,2.977436832104796
51.339778,-0.255596,51.339759,-0.255639,2023-01-13 16:08:27+00:00,2023-01-13 16:08:26+00:00,1.0,3.666979849794645,3.666979849794645
51.339789,-0.255568,51.339778,-0.255596,2023-01-13 16:08:28+00:00,2023-01-13 16:08:27+00:00,1.0,2.3031839203879083,2.3031839203879083
51.339796,-0.255523,51.339789,-0.255568,2023-01-13 16:08:29+00:00,2023-01-13 16:08:28+00:00,1.0,3.2310272351609863,3.2310272351609863
51.3398,-0.255479,51.339796,-0.255523,2023-01-13 16:08:30+00:00,2023-01-13 16:08:29+00:00,1.0,3.0982100047301726,3.0982100047301726
51.339795,-0.255457,51.3398,-0.255479,2023-01-13 16:08:31+00:00,2023-01-13 16:08:30+00:00,1.0,1.6308453280860669,1.6308453280860669
51.339796,-0.255411,51.339795,-0.255457,2023-01-13 16:08:32+00:00,2023-01-13 16:08:31+00:00,1.0,3.2073804227566987,3.2073804227566987
51.339788,-0.255374,51.339796,-0.255411,2023-01-13 16:08:33+00:00,2023-01-13 16:08:32+00:00,1.0,2.727596797468256,2.727596797468256
51.339782,-0.25532,51.339788,-0.255374,2023-01-13 16:08:34+00:00,2023-01-13 16:08:33+00:00,1.0,3.8216707307913786,3.8216707307913786
51.339772,-0.255282,51.339782,-0.25532,2023-01-13 16:08:35+00:00,2023-01-13 16:08:34+00:00,1.0,2.872206431953795,2.872206431953795
51.339755,-0.255232,51.339772,-0.255282,2023-01-13 16:08:36+00:00,2023-01-13 16:08:35+00:00,1.0,3.964428873620996,3.964428873620996
51.339746,-0.255201,51.339755,-0.255232,2023-01-13 16:08:37+00:00,2023-01-13 16:08:36+00:00,1.0,2.3809742032499117,2.3809742032499117
51.339725,-0.255145,51.339746,-0.255201,2023-01-13 16:08:38+00:00,2023-01-13 16:08:37+00:00,1.0,4.548232462020531,4.548232462020531
51.339714,-0.255108,51.339725,-0.255145,2023-01-13 16:08:39+00:00,2023-01-13 16:08:38+00:00,1.0,2.8540024263184005,2.8540024263184005
51.339692,-0.255054,51.339714,-0.255108,2023-01-13 16:08:40+00:00,2023-01-13 16:08:39+00:00,1.0,4.4889189735480075,4.4889189735480075
51.339671,-0.255018,51.339692,-0.255054,2023-01-13 16:08:41+00:00,2023-01-13 16:08:40+00:00,1.0,3.4280758733950565,3.4280758733950565
51.339644,-0.254979,51.339671,-0.255018,2023-01-13 16:08:42+00:00,2023-01-13 16:08:41+00:00,1.0,4.050806371384095,4.050806371384095
51.339621,-0.254948,51.339644,-0.254979,2023-01-13 16:08:43+00:00,2023-01-13 16:08:42+00:00,1.0,3.348766607524468,3.348766607524468
51.339595,-0.254915,51.339621,-0.254948,2023-01-13 16:08:44+00:00,2023-01-13 16:08:43+00:00,1.0,3.6953082822968426,3.6953082822968426
51.339568,-0.254886,51.339595,-0.254915,2023-01-13 16:08:45+00:00,2023-01-13 16:08:44+00:00,1.0,3.6203686611895938,3.6203686611895938
51.33954,-0.254861,51.339568,-0.254886,2023-01-13 16:08:46+00:00,2023-01-13 16:08:45+00:00,1.0,3.569170154565102,3.569170154565102
51.339519,-0.254843,51.33954,-0.254861,2023-01-13 16:08:47+00:00,2023-01-13 16:08:46+00:00,1.0,2.6517608311301655,2.6517608311301655
51.339494,-0.254814,51.339519,-0.254843,2023-01-13 16:08:48+00:00,2023-01-13 16:08:47+00:00,1.0,3.437994976583748,3.437994976583748
51.339478,-0.254797,51.339494,-0.254814,2023-01-13 16:08:49+00:00,2023-01-13 16:08:48+00:00,1.0,2.138228724317886,2.138228724317886
51.339455,-0.254764,51.339478,-0.254797,2023-01-13 16:08:50+00:00,2023-01-13 16:08:49+00:00,1.0,3.4403233530368005,3.4403233530368005
51.339427,-0.254729,51.339455,-0.254764,2023-01-13 16:08:51+00:00,2023-01-13 16:08:50+00:00,1.0,3.9563273465055437,3.9563273465055437
51.339411,-0.254713,51.339427,-0.254729,2023-01-13 16:08:52+00:00,2023-01-13 16:08:51+00:00,1.0,2.100424115341221,2.100424115341221
51.339397,-0.254698,51.339411,-0.254713,2023-01-13 16:08:53+00:00,2023-01-13 16:08:52+00:00,1.0,1.8757910134977092,1.8757910134977092
51.339378,-0.254692,51.339397,-0.254698,2023-01-13 16:08:54+00:00,2023-01-13 16:08:53+00:00,1.0,2.1547933956411316,2.1547933956411316
51.339361,-0.254678,51.339378,-0.254692,2023-01-13 16:08:55+00:00,2023-01-13 16:08:54+00:00,1.0,2.128119159942978,2.128119159942978
51.339343,-0.254662,51.339361,-0.254678,2023-01-13 16:08:56+00:00,2023-01-13 16:08:55+00:00,1.0,2.2920434970708468,2.2920434970708468
51.339327,-0.254643,51.339343,-0.254662,2023-01-13 16:08:57+00:00,2023-01-13 16:08:56+00:00,1.0,2.2184807988904685,2.2184807988904685
51.339303,-0.254612,51.339327,-0.254643,2023-01-13 16:08:58+00:00,2023-01-13 16:08:57+00:00,1.0,3.4345377908823473,3.4345377908823473
51.339286,-0.254596,51.339303,-0.254612,2023-01-13 16:08:59+00:00,2023-01-13 16:08:58+00:00,1.0,2.195506687987856,2.195506687987856
51.339258,-0.254565,51.339286,-0.254596,2023-01-13 16:09:00+00:00,2023-01-13 16:08:59+00:00,1.0,3.7908579531149833,3.7908579531149833
51.339236,-0.254543,51.339258,-0.254565,2023-01-13 16:09:01+00:00,2023-01-13 16:09:00+00:00,1.0,2.888086142776218,2.888086142776218
51.339212,-0.254519,51.339236,-0.254543,2023-01-13 16:09:02+00:00,2023-01-13 16:09:01+00:00,1.0,3.1506398636608477,3.1506398636608477
51.339189,-0.254496,51.339212,-0.254519,2023-01-13 16:09:03+00:00,2023-01-13 16:09:02+00:00,1.0,3.0193636294830726,3.0193636294830726
51.339159,-0.254463,51.339189,-0.254496,2023-01-13 16:09:04+00:00,2023-01-13 16:09:03+00:00,1.0,4.0531456116839095,4.0531456116839095
51.339141,-0.254438,51.339159,-0.254463,2023-01-13 16:09:05+00:00,2023-01-13 16:09:04+00:00,1.0,2.654302419676745,2.654302419676745
51.339117,-0.254409,51.339141,-0.254438,2023-01-13 16:09:06+00:00,2023-01-13 16:09:05+00:00,1.0,3.348637343144872,3.348637343144872
51.33909,-0.254391,51.339117,-0.254409,2023-01-13 16:09:07+00:00,2023-01-13 16:09:06+00:00,1.0,3.255244852103106,3.255244852103106
51.33906,-0.254356,51.33909,-0.254391,2023-01-13 16:09:08+00:00,2023-01-13 16:09:07+00:00,1.0,4.133814671771672,4.133814671771672
51.339036,-0.254331,51.33906,-0.254356,2023-01-13 16:09:09+00:00,2023-01-13 16:09:08+00:00,1.0,3.1881805754832073,3.1881805754832073
51.339011,-0.254302,51.339036,-0.254331,2023-01-13 16:09:10+00:00,2023-01-13 16:09:09+00:00,1.0,3.438007274279839,3.438007274279839
51.338989,-0.254285,51.339011,-0.254302,2023-01-13 16:09:11+00:00,2023-01-13 16:09:10+00:00,1.0,2.719218448160402,2.719218448160402
51.338963,-0.254259,51.338989,-0.254285,2023-01-13 16:09:12+00:00,2023-01-13 16:09:11+00:00,1.0,3.4131982706256005,3.4131982706256005
51.338943,-0.254242,51.338963,-0.254259,2023-01-13 16:09:13+00:00,2023-01-13 16:09:12+00:00,1.0,2.5207997815774172,2.5207997815774172
51.338929,-0.25422,51.338943,-0.254242,2023-01-13 16:09:14+00:00,2023-01-13 16:09:13+00:00,1.0,2.1854788427225964,2.1854788427225964
51.338895,-0.254198,51.338929,-0.25422,2023-01-13 16:09:15+00:00,2023-01-13 16:09:14+00:00,1.0,4.081523817424364,4.081523817424364
51.338867,-0.254167,51.338895,-0.254198,2023-01-13 16:09:16+00:00,2023-01-13 16:09:15+00:00,1.0,3.7908682536707152,3.7908682536707152
51.338843,-0.254142,51.338867,-0.254167,2023-01-13 16:09:17+00:00,2023-01-13 16:09:16+00:00,1.0,3.1881844983899117,3.1881844983899117
51.338812,-0.254113,51.338843,-0.254142,2023-01-13 16:09:18+00:00,2023-01-13 16:09:17+00:00,1.0,3.9973502433154966,3.9973502433154966
51.338786,-0.2541,51.338812,-0.254113,2023-01-13 16:09:19+00:00,2023-01-13 16:09:18+00:00,1.0,3.0311615876447346,3.0311615876447346
51.338765,-0.254089,51.338786,-0.2541,2023-01-13 16:09:20+00:00,2023-01-13 16:09:19+00:00,1.0,2.4588840618303753,2.4588840618303753
51.338742,-0.254077,51.338765,-0.254089,2023-01-13 16:09:21+00:00,2023-01-13 16:09:20+00:00,1.0,2.6920309932168704,2.6920309932168704
51.338708,-0.254058,51.338742,-0.254077,2023-01-13 16:09:22+00:00,2023-01-13 16:09:21+00:00,1.0,4.007687786901869,4.007687786901869
51.338679,-0.254037,51.338708,-0.254058,2023-01-13 16:09:23+00:00,2023-01-13 16:09:22+00:00,1.0,3.5427527876169496,3.5427527876169496
51.338654,-0.254007,51.338679,-0.254037,2023-01-13 16:09:24+00:00,2023-01-13 16:09:23+00:00,1.0,3.479434417767624,3.479434417767624
51.33863,-0.253984,51.338654,-0.254007,2023-01-13 16:09:25+00:00,2023-01-13 16:09:24+00:00,1.0,3.11421997308869,3.11421997308869
51.338602,-0.253961,51.33863,-0.253984,2023-01-13 16:09:26+00:00,2023-01-13 16:09:25+00:00,1.0,3.503271879945675,3.503271879945675
51.33858,-0.25395,51.338602,-0.253961,2023-01-13 16:09:27+00:00,2023-01-13 16:09:26+00:00,1.0,2.56482998826565,2.56482998826565
51.338559,-0.253935,51.33858,-0.25395,2023-01-13 16:09:28+00:00,2023-01-13 16:09:27+00:00,1.0,2.5595210048362564,2.5595210048362564
51.338528,-0.253915,51.338559,-0.253935,2023-01-13 16:09:29+00:00,2023-01-13 16:09:28+00:00,1.0,3.719855605969097,3.719855605969097
51.338504,-0.25389,51.338528,-0.253915,2023-01-13 16:09:30+00:00,2023-01-13 16:09:29+00:00,1.0,3.1881913899442025,3.1881913899442025
51.338482,-0.253877,51.338504,-0.25389,2023-01-13 16:09:31+00:00,2023-01-13 16:09:30+00:00,1.0,2.609875028941872,2.609875028941872
51.338459,-0.253855,51.338482,-0.253877,2023-01-13 16:09:32+00:00,2023-01-13 16:09:31+00:00,1.0,2.982970375443474,2.982970375443474
51.338438,-0.253828,51.338459,-0.253855,2023-01-13 16:09:33+00:00,2023-01-13 16:09:32+00:00,1.0,2.999771523036583,2.999771523036583
51.338405,-0.253799,51.338438,-0.253828,2023-01-13 16:09:34+00:00,2023-01-13 16:09:33+00:00,1.0,4.190848926036606,4.190848926036606
51.33838,-0.253762,51.338405,-0.253799,2023-01-13 16:09:35+00:00,2023-01-13 16:09:34+00:00,1.0,3.7926287838353283,3.7926287838353283
51.338362,-0.253732,51.33838,-0.253762,2023-01-13 16:09:36+00:00,2023-01-13 16:09:35+00:00,1.0,2.8949708057752717,2.8949708057752717
51.338344,-0.253703,51.338362,-0.253732,2023-01-13 16:09:37+00:00,2023-01-13 16:09:36+00:00,1.0,2.8450567818595096,2.8450567818595096
51.338328,-0.253681,51.338344,-0.253703,2023-01-13 16:09:38+00:00,2023-01-13 16:09:37+00:00,1.0,2.3492628129152675,2.3492628129152675
51.338308,-0.25367,51.338328,-0.253681,2023-01-13 16:09:39+00:00,2023-01-13 16:09:38+00:00,1.0,2.3534313906425384,2.3534313906425384
51.338287,-0.253652,51.338308,-0.25367,2023-01-13 16:09:40+00:00,2023-01-13 16:09:39+00:00,1.0,2.651776298790442,2.651776298790442
51.338262,-0.253628,51.338287,-0.253652,2023-01-13 16:09:41+00:00,2023-01-13 16:09:40+00:00,1.0,3.245481184553648,3.245481184553648
51.33825,-0.253601,51.338262,-0.253628,2023-01-13 16:09:42+00:00,2023-01-13 16:09:41+00:00,1.0,2.307055650914123,2.307055650914123
51.338229,-0.25357,51.33825,-0.253601,2023-01-13 16:09:43+00:00,2023-01-13 16:09:42+00:00,1.0,3.1820256328068437,3.1820256328068437
51.338202,-0.25354,51.338229,-0.25357,2023-01-13 16:09:44+00:00,2023-01-13 16:09:43+00:00,1.0,3.65975692451966,3.65975692451966
51.338171,-0.253507,51.338202,-0.25354,2023-01-13 16:09:45+00:00,2023-01-13 16:09:44+00:00,1.0,4.14526808840289,4.14526808840289
51.338148,-0.253483,51.338171,-0.253507,2023-01-13 16:09:46+00:00,2023-01-13 16:09:45+00:00,1.0,3.0569446299151157,3.0569446299151157
51.338121,-0.253469,51.338148,-0.253483,2023-01-13 16:09:47+00:00,2023-01-13 16:09:46+00:00,1.0,3.158337016080999,3.158337016080999
51.338094,-0.253463,51.338121,-0.253469,2023-01-13 16:09:48+00:00,2023-01-13 16:09:47+00:00,1.0,3.032837904469427,3.032837904469427
51.338069,-0.253453,51.338094,-0.253463,2023-01-13 16:09:49+00:00,2023-01-13 16:09:48+00:00,1.0,2.867338340167353,2.867338340167353
51.338047,-0.253446,51.338069,-0.253453,2023-01-13 16:09:50+00:00,2023-01-13 16:09:49+00:00,1.0,2.4957403803130047,2.4957403803130047
51.33802,-0.253421,51.338047,-0.253446,2023-01-13 16:09:51+00:00,2023-01-13 16:09:50+00:00,1.0,3.4725210403427953,3.4725210403427953
51.338017,-0.25339,51.33802,-0.253421,2023-01-13 16:09:52+00:00,2023-01-13 16:09:51+00:00,1.0,2.185909610128232,2.185909610128232
51.338021,-0.253349,51.338017,-0.25339,2023-01-13 16:09:53+00:00,2023-01-13 16:09:52+00:00,1.0,2.8915918665293527,2.8915918665293527
51.338037,-0.253303,51.338021,-0.253349,2023-01-13 16:09:54+00:00,2023-01-13 16:09:53+00:00,1.0,3.666656724345853,3.666656724345853
51.338059,-0.253271,51.338037,-0.253303,2023-01-13 16:09:55+00:00,2023-01-13 16:09:54+00:00,1.0,3.3111180942242777,3.3111180942242777
51.338084,-0.253247,51.338059,-0.253271,2023-01-13 16:09:56+00:00,2023-01-13 16:09:55+00:00,1.0,3.2454849069559617,3.2454849069559617
51.338112,-0.25322,51.338084,-0.253247,2023-01-13 16:09:57+00:00,2023-01-13 16:09:56+00:00,1.0,3.639258914910969,3.639258914910969
51.338136,-0.253199,51.338112,-0.25322,2023-01-13 16:09:58+00:00,2023-01-13 16:09:57+00:00,1.0,3.0448447551332913,3.0448447551332913
51.338165,-0.253174,51.338136,-0.253199,2023-01-13 16:09:59+00:00,2023-01-13 16:09:58+00:00,1.0,3.6666988574638646,3.6666988574638646
51.338193,-0.253144,51.338165,-0.253174,2023-01-13 16:10:00+00:00,2023-01-13 16:09:59+00:00,1.0,3.7516125315358018,3.7516125315358018
51.338217,-0.253122,51.338193,-0.253144,2023-01-13 16:10:01+00:00,2023-01-13 16:10:00+00:00,1.0,3.0789424934725966,3.0789424934725966
51.338241,-0.253094,51.338217,-0.253122,2023-01-13 16:10:02+00:00,2023-01-13 16:10:01+00:00,1.0,3.3070726167948563,3.3070726167948563
51.338266,-0.253067,51.338241,-0.253094,2023-01-13 16:10:03+00:00,2023-01-13 16:10:02+00:00,1.0,3.3579965242278362,3.3579965242278362
51.338298,-0.253032,51.338266,-0.253067,2023-01-13 16:10:04+00:00,2023-01-13 16:10:03+00:00,1.0,4.3154896270089775,4.3154896270089775
51.33832,-0.253009,51.338298,-0.253032,2023-01-13 16:10:05+00:00,2023-01-13 16:10:04+00:00,1.0,2.9256899252695203,2.9256899252695203
51.338352,-0.252981,51.33832,-0.253009,2023-01-13 16:10:06+00:00,2023-01-13 16:10:05+00:00,1.0,4.059788795304239,4.059788795304239
51.338382,-0.252955,51.338352,-0.252981,2023-01-13 16:10:07+00:00,2023-01-13 16:10:06+00:00,1.0,3.7977090906181896,3.7977090906181896
51.338413,-0.252923,51.338382,-0.252955,2023-01-13 16:10:08+00:00,2023-01-13 16:10:07+00:00,1.0,4.10701259423341,4.10701259423341
51.338436,-0.252899,51.338413,-0.252923,2023-01-13 16:10:09+00:00,2023-01-13 16:10:08+00:00,1.0,3.0569394494637536,3.0569394494637536
51.338466,-0.252874,51.338436,-0.252899,2023-01-13 16:10:10+00:00,2023-01-13 16:10:09+00:00,1.0,3.764959685604176,3.764959685604176
51.338488,-0.252854,51.338466,-0.252874,2023-01-13 16:10:11+00:00,2023-01-13 16:10:10+00:00,1.0,2.8165948581037705,2.8165948581037705
51.338513,-0.252829,51.338488,-0.252854,2023-01-13 16:10:12+00:00,2023-01-13 16:10:11+00:00,1.0,3.281930790057948,3.281930790057948
51.338537,-0.252804,51.338513,-0.252829,2023-01-13 16:10:13+00:00,2023-01-13 16:10:12+00:00,1.0,3.188191207719866,3.188191207719866
51.338556,-0.252775,51.338537,-0.252804,2023-01-13 16:10:14+00:00,2023-01-13 16:10:13+00:00,1.0,2.9244291584167668,2.9244291584167668
51.338576,-0.252735,51.338556,-0.252775,2023-01-13 16:10:15+00:00,2023-01-13 16:10:14+00:00,1.0,3.566619260028208,3.566619260028208
51.338592,-0.252705,51.338576,-0.252735,2023-01-13 16:10:16+00:00,2023-01-13 16:10:15+00:00,1.0,2.7457490028387115,2.7457490028387115
51.338617,-0.252671,51.338592,-0.252705,2023-01-13 16:10:17+00:00,2023-01-13 16:10:16+00:00,1.0,3.6537144680006675,3.6537144680006675
51.338646,-0.252642,51.338617,-0.252671,2023-01-13 16:10:18+00:00,2023-01-13 16:10:17+00:00,1.0,3.807036720118945,3.807036720118945
51.338674,-0.252615,51.338646,-0.252642,2023-01-13 16:10:19+00:00,2023-01-13 16:10:18+00:00,1.0,3.6392472764072497,3.6392472764072497
51.338696,-0.252587,51.338674,-0.252615,2023-01-13 16:10:20+00:00,2023-01-13 16:10:19+00:00,1.0,3.1301619423090967,3.1301619423090967
51.338718,-0.252546,51.338696,-0.252587,2023-01-13 16:10:21+00:00,2023-01-13 16:10:20+00:00,1.0,3.76215171644928,3.76215171644928
51.338723,-0.252503,51.338718,-0.252546,2023-01-13 16:10:22+00:00,2023-01-13 16:10:21+00:00,1.0,3.0476660911497904,3.0476660911497904
