lat,long,time
51.33664,-0.250356,2023-01-13 16:15:39+00:00
51.336657,-0.250307,2023-01-13 16:15:40+00:00
51.336676,-0.250282,2023-01-13 16:15:41+00:00
51.336704,-0.250245,2023-01-13 16:15:42+00:00
51.336726,-0.250222,2023-01-13 16:15:43+00:00
51.336749,-0.250191,2023-01-13 16:15:44+00:00
51.33677,-0.250161,2023-01-13 16:15:45+00:00
51.336782,-0.250118,2023-01-13 16:15:46+00:00
51.336779,-0.250076,2023-01-13 16:15:47+00:00
51.336759,-0.250078,2023-01-13 16:15:48+00:00
51.336737,-0.250105,2023-01-13 16:15:49+00:00
51.336721,-0.250147,2023-01-13 16:15:50+00:00
51.336703,-0.250186,2023-01-13 16:15:51+00:00
51.336686,-0.250237,2023-01-13 16:15:52+00:00
51.336669,-0.250278,2023-01-13 16:15:53+00:00
51.33665,-0.25033,2023-01-13 16:15:54+00:00
51.336632,-0.250373,2023-01-13 16:15:55+00:00
51.33661,-0.250426,2023-01-13 16:15:56+00:00
51.336593,-0.250458,2023-01-13 16:15:57+00:00
51.336568,-0.250506,2023-01-13 16:15:58+00:00
51.336544,-0.250541,2023-01-13 16:15:59+00:00
51.336515,-0.250585,2023-01-13 16:16:00+00:00
51.336491,-0.250611,2023-01-13 16:16:01+00:00
51.336469,-0.250639,2023-01-13 16:16:02+00:00
51.336446,-0.250666,2023-01-13 16:16:03+00:00
51.336424,-0.2507,2023-01-13 16:16:04+00:00
51.336405,-0.250728,2023-01-13 16:16:05+00:00
51.336379,-0.250768,2023-01-13 16:16:06+00:00
51.336359,-0.250799,2023-01-13 16:16:07+00:00
51.336338,-0.250843,2023-01-13 16:16:08+00:00
51.336319,-0.250875,2023-01-13 16:16:09+00:00
51.336297,-0.250916,2023-01-13 16:16:10+00:00
51.336279,-0.250951,2023-01-13 16:16:11+00:00
51.336262,-0.250993,2023-01-13 16:16:12+00:00
51.336248,-0.251028,2023-01-13 16:16:13+00:00
51.336232,-0.25107,2023-01-13 16:16:14+00:00
51.336211,-0.251112,2023-01-13 16:16:15+00:00
51.336191,-0.251155,2023-01-13 16:16:16+00:00
51.336174,-0.251189,2023-01-13 16:16:17+00:00
51.336157,-0.251232,2023-01-13 16:16:18+00:00
51.336144,-0.251261,2023-01-13 16:16:19+00:00
51.336127,-0.251301,2023-01-13 16:16:20+00:00
51.336111,-0.251336,2023-01-13 16:16:21+00:00
51.336095,-0.251379,2023-01-13 16:16:22+00:00
51.336078,-0.251427,2023-01-13 16:16:23+00:00
51.336062,-0.251475,2023-01-13 16:16:24+00:00
51.336052,-0.251516,2023-01-13 16:16:25+00:00
51.33604,-0.251561,2023-01-13 16:16:26+00:00
51.336021,-0.251603,2023-01-13 16:16:27+00:00
51.335995,-0.251635,2023-01-13 16:16:28+00:00
51.335969,-0.251648,2023-01-13 16:16:29+00:00
51.335944,-0.251646,2023-01-13 16:16:30+00:00
51.335916,-0.251638,2023-01-13 16:16:31+00:00
51.335886,-0.25162,2023-01-13 16:16:32+00:00
51.335861,-0.251596,2023-01-13 16:16:33+00:00
51.335836,-0.251568,2023-01-13 16:16:34+00:00
51.335804,-0.251538,2023-01-13 16:16:35+00:00
51.335778,-0.25151,2023-01-13 16:16:36+00:00
51.335754,-0.251487,2023-01-13 16:16:37+00:00
51.335727,-0.251465,2023-01-13 16:16:38+00:00
51.335701,-0.251448,2023-01-13 16:16:39+00:00
51.335673,-0.251423,2023-01-13 16:16:40+00:00
51.335648,-0.251395,2023-01-13 16:16:41+00:00
51.335622,-0.251353,2023-01-13 16:16:42+00:00
51.335602,-0.251308,2023-01-13 16:16:43+00:00
51.33559,-0.251259,2023-01-13 16:16:44+00:00
51.335581,-0.251213,2023-01-13 16:16:45+00:00
51.335578,-0.25116,2023-01-13 16:16:46+00:00
51.335578,-0.251098,2023-01-13 16:16:47+00:00
51.335574,-0.251051,2023-01-13 16:16:48+00:00
51.33557,-0.251003,2023-01-13 16:16:49+00:00
51.335567,-0.250957,2023-01-13 16:16:50+00:00
51.335562,-0.2509,2023-01-13 16:16:51+00:00
51.335559,-0.250851,2023-01-13 16:16:52+00:00
51.335554,-0.250801,2023-01-13 16:16:53+00:00
51.335548,-0.25075,2023-01-13 16:16:54+00:00
51.335545,-0.250699,2023-01-13 16:16:55+00:00
51.335545,-0.250649,2023-01-13 16:16:56+00:00
51.335548,-0.250592,2023-01-13 16:16:57+00:00
51.335555,-0.250547,2023-01-13 16:16:58+00:00
51.335569,-0.250495,2023-01-13 16:16:59+00:00
51.335588,-0.250458,2023-01-13 16:17:00+00:00
51.335609,-0.250408,2023-01-13 16:17:01+00:00
51.335628,-0.250371,2023-01-13 16:17:02+00:00
51.335652,-0.250326,2023-01-13 16:17:03+00:00
51.335672,-0.250289,2023-01-13 16:17:04+00:00
51.335699,-0.250245,2023-01-13 16:17:05+00:00
51.335721,-0.250208,2023-01-13 16:17:06+00:00
51.335744,-0.250164,2023-01-13 16:17:07+00:00
51.335763,-0.250127,2023-01-13 16:17:08+00:00
51.335784,-0.250086,2023-01-13 16:17:09+00:00
51.335805,-0.250043,2023-01-13 16:17:10+00:00
51.335822,-0.250004,2023-01-13 16:17:11+00:00
51.33584,-0.249964,2023-01-13 16:17:12+00:00
51.33586,-0.249922,2023-01-13 16:17:13+00:00
51.335878,-0.249875,2023-01-13 16:17:14+00:00
51.335897,-0.249834,2023-01-13 16:17:15+00:00
51.335918,-0.249784,2023-01-13 16:17:16+00:00
51.33594,-0.249747,2023-01-13 16:17:17+00:00
51.335963,-0.249697,2023-01-13 16:17:18+00:00
51.33598,-0.249658,2023-01-13 16:17:19+00:00
51.336,-0.249611,2023-01-13 16:17:20+00:00
51.336015,-0.249575,2023-01-13 16:17:21+00:00
51.336038,-0.249525,2023-01-13 16:17:22+00:00
51.33606,-0.249481,2023-01-13 16:17:23+00:00
51.336079,-0.249436,2023-01-13 16:17:24+00:00
51.336093,-0.249404,2023-01-13 16:17:25+00:00
51.33611,-0.249368,2023-01-13 16:17:26+00:00
51.336126,-0.249331,2023-01-13 16:17:27+00:00
51.336147,-0.249288,2023-01-13 16:17:28+00:00
51.336168,-0.249248,2023-01-13 16:17:29+00:00
51.336188,-0.249209,2023-01-13 16:17:30+00:00
51.336209,-0.249171,2023-01-13 16:17:31+00:00
51.336233,-0.249136,2023-01-13 16:17:32+00:00
51.336253,-0.249095,2023-01-13 16:17:33+00:00
51.336275,-0.249055,2023-01-13 16:17:34+00:00
51.336297,-0.249013,2023-01-13 16:17:35+00:00
51.336319,-0.248978,2023-01-13 16:17:36+00:00
51.336339,-0.248936,2023-01-13 16:17:37+00:00
51.336359,-0.2489,2023-01-13 16:17:38+00:00
51.33638,-0.248858,2023-01-13 16:17:39+00:00
51.336403,-0.248821,2023-01-13 16:17:40+00:00
51.336426,-0.248777,2023-01-13 16:17:41+00:00
51.336449,-0.248741,2023-01-13 16:17:42+00:00
51.336469,-0.248693,2023-01-13 16:17:43+00:00
51.336478,-0.248644,2023-01-13 16:17:44+00:00
51.336469,-0.248591,2023-01-13 16:17:45+00:00
51.336451,-0.248552,2023-01-13 16:17:46+00:00
51.336429,-0.248522,2023-01-13 16:17:47+00:00
51.336401,-0.248497,2023-01-13 16:17:48+00:00
51.336371,-0.248482,2023-01-13 16:17:49+00:00
51.336337,-0.248475,2023-01-13 16:17:50+00:00
51.336312,-0.248469,2023-01-13 16:17:51+00:00
51.3363,-0.24845,2023-01-13 16:17:52+00:00
51.336302,-0.248427,2023-01-13 16:17:53+00:00
51.336316,-0.248391,2023-01-13 16:17:54+00:00
51.336328,-0.24836,2023-01-13 16:17:55+00:00
51.336343,-0.248324,2023-01-13 16:17:56+00:00
51.336361,-0.248303,2023-01-13 16:17:57+00:00
51.336378,-0.248315,2023-01-13 16:17:58+00:00
51.336371,-0.248354,2023-01-13 16:17:59+00:00
51.33636,-0.248402,2023-01-13 16:18:00+00:00
51.336343,-0.248445,2023-01-13 16:18:01+00:00
51.336321,-0.24848,2023-01-13 16:18:02+00:00
51.336298,-0.248511,2023-01-13 16:18:03+00:00
51.336276,-0.248545,2023-01-13 16:18:04+00:00
51.336262,-0.248585,2023-01-13 16:18:05+00:00
51.336256,-0.248628,2023-01-13 16:18:06+00:00
51.336269,-0.248673,2023-01-13 16:18:07+00:00
51.336293,-0.248709,2023-01-13 16:18:08+00:00
51.336328,-0.248724,2023-01-13 16:18:09+00:00
51.336359,-0.248745,2023-01-13 16:18:10+00:00
51.336393,-0.248765,2023-01-13 16:18:11+00:00
51.336424,-0.248789,2023-01-13 16:18:12+00:00
51.336456,-0.248813,2023-01-13 16:18:13+00:00
51.336485,-0.248837,2023-01-13 16:18:14+00:00
51.336519,-0.248855,2023-01-13 16:18:15+00:00
51.33655,-0.248878,2023-01-13 16:18:16+00:00
51.336587,-0.248897,2023-01-13 16:18:17+00:00
51.336617,-0.248915,2023-01-13 16:18:18+00:00
51.336651,-0.248933,2023-01-13 16:18:19+00:00
51.336679,-0.248956,2023-01-13 16:18:20+00:00
51.33671,-0.248982,2023-01-13 16:18:21+00:00
51.336735,-0.249008,2023-01-13 16:18:22+00:00
51.336764,-0.249036,2023-01-13 16:18:23+00:00
51.336789,-0.24906,2023-01-13 16:18:24+00:00
51.336821,-0.249085,2023-01-13 16:18:25+00:00
51.336848,-0.249102,2023-01-13 16:18:26+00:00
51.336877,-0.249122,2023-01-13 16:18:27+00:00
51.336907,-0.249148,2023-01-13 16:18:28+00:00
51.336938,-0.249176,2023-01-13 16:18:29+00:00
51.336969,-0.249201,2023-01-13 16:18:30+00:00
51.336997,-0.249229,2023-01-13 16:18:31+00:00
51.337022,-0.249256,2023-01-13 16:18:32+00:00
51.337053,-0.249284,2023-01-13 16:18:33+00:00
51.33708,-0.249312,2023-01-13 16:18:34+00:00
51.337106,-0.24934,2023-01-13 16:18:35+00:00
51.337133,-0.249368,2023-01-13 16:18:36+00:00
51.337156,-0.249393,2023-01-13 16:18:37+00:00
51.337182,-0.249417,2023-01-13 16:18:38+00:00
51.337204,-0.249443,2023-01-13 16:18:39+00:00
51.337234,-0.249467,2023-01-13 16:18:40+00:00
51.33726,-0.249498,2023-01-13 16:18:41+00:00
51.337287,-0.24953,2023-01-13 16:18:42+00:00
51.33731,-0.24956,2023-01-13 16:18:43+00:00
51.337338,-0.249592,2023-01-13 16:18:44+00:00
51.337365,-0.249616,2023-01-13 16:18:45+00:00
51.337396,-0.24964,2023-01-13 16:18:46+00:00
51.337422,-0.249663,2023-01-13 16:18:47+00:00
51.337454,-0.249687,2023-01-13 16:18:48+00:00
51.337484,-0.249709,2023-01-13 16:18:49+00:00
51.337519,-0.249731,2023-01-13 16:18:50+00:00
51.337546,-0.249756,2023-01-13 16:18:51+00:00
51.337579,-0.24978,2023-01-13 16:18:52+00:00
51.33761,-0.249807,2023-01-13 16:18:53+00:00
51.337642,-0.249834,2023-01-13 16:18:54+00:00
51.33767,-0.249861,2023-01-13 16:18:55+00:00
51.3377,-0.249893,2023-01-13 16:18:56+00:00
51.337721,-0.249917,2023-01-13 16:18:57+00:00
51.337751,-0.249943,2023-01-13 16:18:58+00:00
51.337777,-0.249965,2023-01-13 16:18:59+00:00
51.337805,-0.249991,2023-01-13 16:19:00+00:00
51.337829,-0.250011,2023-01-13 16:19:01+00:00
51.337857,-0.250041,2023-01-13 16:19:02+00:00
51.337885,-0.250072,2023-01-13 16:19:03+00:00
51.337911,-0.250105,2023-01-13 16:19:04+00:00
51.337939,-0.250135,2023-01-13 16:19:05+00:00
51.337963,-0.250162,2023-01-13 16:19:06+00:00
51.337994,-0.250189,2023-01-13 16:19:07+00:00
51.338024,-0.250218,2023-01-13 16:19:08+00:00
51.338056,-0.250245,2023-01-13 16:19:09+00:00
51.338085,-0.250269,2023-01-13 16:19:10+00:00
51.33812,-0.250296,2023-01-13 16:19:11+00:00
51.338148,-0.250319,2023-01-13 16:19:12+00:00
51.338179,-0.250347,2023-01-13 16:19:13+00:00
51.338205,-0.250371,2023-01-13 16:19:14+00:00
51.338238,-0.250401,2023-01-13 16:19:15+00:00
51.338264,-0.250432,2023-01-13 16:19:16+00:00
51.338299,-0.250466,2023-01-13 16:19:17+00:00
51.338329,-0.250494,2023-01-13 16:19:18+00:00
51.338364,-0.250522,2023-01-13 16:19:19+00:00
51.338388,-0.250537,2023-01-13 16:19:20+00:00
51.338418,-0.250562,2023-01-13 16:19:21+00:00
51.338448,-0.250584,2023-01-13 16:19:22+00:00
51.338481,-0.250608,2023-01-13 16:19:23+00:00
51.338512,-0.250632,2023-01-13 16:19:24+00:00
51.338543,-0.25066,2023-01-13 16:19:25+00:00
51.338573,-0.250684,2023-01-13 16:19:26+00:00
51.338604,-0.250714,2023-01-13 16:19:27+00:00
51.338636,-0.25074,2023-01-13 16:19:28+00:00
51.338667,-0.250766,2023-01-13 16:19:29+00:00
51.338697,-0.250789,2023-01-13 16:19:30+00:00
51.338727,-0.25082,2023-01-13 16:19:31+00:00
51.338755,-0.250854,2023-01-13 16:19:32+00:00
51.338782,-0.25088,2023-01-13 16:19:33+00:00
51.338811,-0.250911,2023-01-13 16:19:34+00:00
51.338836,-0.250944,2023-01-13 16:19:35+00:00
51.338866,-0.250976,2023-01-13 16:19:36+00:00
51.338894,-0.251002,2023-01-13 16:19:37+00:00
51.338926,-0.251036,2023-01-13 16:19:38+00:00
51.338952,-0.251065,2023-01-13 16:19:39+00:00
51.33898,-0.251091,2023-01-13 16:19:40+00:00
51.339004,-0.251119,2023-01-13 16:19:41+00:00
51.33903,-0.251154,2023-01-13 16:19:42+00:00
51.339049,-0.251192,2023-01-13 16:19:43+00:00
51.339073,-0.251239,2023-01-13 16:19:44+00:00
51.3391,-0.251267,2023-01-13 16:19:45+00:00
51.339138,-0.251269,2023-01-13 16:19:46+00:00
51.339165,-0.251258,2023-01-13 16:19:47+00:00
51.339177,-0.251213,2023-01-13 16:19:48+00:00
51.339178,-0.251157,2023-01-13 16:19:49+00:00
51.339157,-0.251118,2023-01-13 16:19:50+00:00
51.339128,-0.251084,2023-01-13 16:19:51+00:00
51.339093,-0.251068,2023-01-13 16:19:52+00:00
51.339061,-0.251057,2023-01-13 16:19:53+00:00
51.339029,-0.251045,2023-01-13 16:19:54+00:00
51.339,-0.251026,2023-01-13 16:19:55+00:00
51.338968,-0.251003,2023-01-13 16:19:56+00:00
51.338941,-0.250981,2023-01-13 16:19:57+00:00
51.338907,-0.250955,2023-01-13 16:19:58+00:00
51.338879,-0.250928,2023-01-13 16:19:59+00:00
51.338851,-0.250902,2023-01-13 16:20:00+00:00
51.338825,-0.250878,2023-01-13 16:20:01+00:00
51.338798,-0.250856,2023-01-13 16:20:02+00:00
51.338775,-0.250834,2023-01-13 16:20:03+00:00
51.338746,-0.250807,2023-01-13 16:20:04+00:00
51.338722,-0.250786,2023-01-13 16:20:05+00:00
51.338696,-0.250763,2023-01-13 16:20:06+00:00
51.338669,-0.250741,2023-01-13 16:20:07+00:00
51.338645,-0.250715,2023-01-13 16:20:08+00:00
51.338622,-0.250692,2023-01-13 16:20:09+00:00
51.338593,-0.250665,2023-01-13 16:20:10+00:00
51.338567,-0.25064,2023-01-13 16:20:11+00:00
51.338545,-0.250615,2023-01-13 16:20:12+00:00
51.338518,-0.250592,2023-01-13 16:20:13+00:00
51.338489,-0.250569,2023-01-13 16:20:14+00:00
51.338459,-0.250546,2023-01-13 16:20:15+00:00
51.338432,-0.250524,2023-01-13 16:20:16+00:00
51.338405,-0.2505,2023-01-13 16:20:17+00:00
51.338379,-0.250475,2023-01-13 16:20:18+00:00
51.33835,-0.250444,2023-01-13 16:20:19+00:00
51.338331,-0.25042,2023-01-13 16:20:20+00:00
51.338307,-0.250392,2023-01-13 16:20:21+00:00
51.338283,-0.25037,2023-01-13 16:20:22+00:00
51.338254,-0.250342,2023-01-13 16:20:23+00:00
51.338228,-0.250318,2023-01-13 16:20:24+00:00
51.338202,-0.250295,2023-01-13 16:20:25+00:00
51.33818,-0.250274,2023-01-13 16:20:26+00:00
51.338158,-0.250249,2023-01-13 16:20:27+00:00
51.338134,-0.250226,2023-01-13 16:20:28+00:00
51.338109,-0.250201,2023-01-13 16:20:29+00:00
51.338081,-0.25018,2023-01-13 16:20:30+00:00
51.338057,-0.250163,2023-01-13 16:20:31+00:00
51.338028,-0.250142,2023-01-13 16:20:32+00:00
51.338005,-0.250121,2023-01-13 16:20:33+00:00
51.337978,-0.250094,2023-01-13 16:20:34+00:00
51.337957,-0.250067,2023-01-13 16:20:35+00:00
51.33793,-0.250038,2023-01-13 16:20:36+00:00
51.337908,-0.250017,2023-01-13 16:20:37+00:00
51.337881,-0.249992,2023-01-13 16:20:38+00:00
51.337857,-0.249971,2023-01-13 16:20:39+00:00
51.337833,-0.249941,2023-01-13 16:20:40+00:00
51.337811,-0.249917,2023-01-13 16:20:41+00:00
51.337787,-0.249891,2023-01-13 16:20:42+00:00
51.337762,-0.249869,2023-01-13 16:20:43+00:00
51.337737,-0.249848,2023-01-13 16:20:44+00:00
51.337709,-0.249827,2023-01-13 16:20:45+00:00
51.33769,-0.249809,2023-01-13 16:20:46+00:00
51.337663,-0.249789,2023-01-13 16:20:47+00:00
51.337637,-0.249771,2023-01-13 16:20:48+00:00
51.337605,-0.249747,2023-01-13 16:20:49+00:00
51.337578,-0.249731,2023-01-13 16:20:50+00:00
51.337549,-0.249712,2023-01-13 16:20:51+00:00
51.337521,-0.249691,2023-01-13 16:20:52+00:00
51.337492,-0.249665,2023-01-13 16:20:53+00:00
51.337459,-0.249641,2023-01-13 16:20:54+00:00
51.33743,-0.249617,2023-01-13 16:20:55+00:00
51.337401,-0.249595,2023-01-13 16:20:56+00:00
51.337375,-0.249574,2023-01-13 16:20:57+00:00
51.337348,-0.249547,2023-01-13 16:20:58+00:00
51.337322,-0.249521,2023-01-13 16:20:59+00:00
51.337293,-0.249494,2023-01-13 16:21:00+00:00
51.337267,-0.249467,2023-01-13 16:21:01+00:00
51.337237,-0.24944,2023-01-13 16:21:02+00:00
51.33721,-0.249416,2023-01-13 16:21:03+00:00
51.337181,-0.249388,2023-01-13 16:21:04+00:00
51.337157,-0.249363,2023-01-13 16:21:05+00:00
51.337129,-0.249337,2023-01-13 16:21:06+00:00
51.337107,-0.249315,2023-01-13 16:21:07+00:00
51.33708,-0.249295,2023-01-13 16:21:08+00:00
51.337053,-0.249274,2023-01-13 16:21:09+00:00
51.337024,-0.249248,2023-01-13 16:21:10+00:00
51.336994,-0.249222,2023-01-13 16:21:11+00:00
51.336964,-0.24919,2023-01-13 16:21:12+00:00
51.336936,-0.249164,2023-01-13 16:21:13+00:00
51.336911,-0.249142,2023-01-13 16:21:14+00:00
51.336888,-0.249113,2023-01-13 16:21:15+00:00
51.336861,-0.249083,2023-01-13 16:21:16+00:00
51.336833,-0.24906,2023-01-13 16:21:17+00:00
51.33681,-0.249043,2023-01-13 16:21:18+00:00
51.336784,-0.249022,2023-01-13 16:21:19+00:00
51.336755,-0.248994,2023-01-13 16:21:20+00:00
51.336726,-0.248965,2023-01-13 16:21:21+00:00
51.336702,-0.248939,2023-01-13 16:21:22+00:00
51.336673,-0.248914,2023-01-13 16:21:23+00:00
51.336646,-0.248889,2023-01-13 16:21:24+00:00
51.336617,-0.24886,2023-01-13 16:21:25+00:00
51.336589,-0.248833,2023-01-13 16:21:26+00:00
51.336557,-0.248805,2023-01-13 16:21:27+00:00
51.336529,-0.24878,2023-01-13 16:21:28+00:00
51.336497,-0.248759,2023-01-13 16:21:29+00:00
51.336463,-0.248752,2023-01-13 16:21:30+00:00
51.336427,-0.248771,2023-01-13 16:21:31+00:00
51.336398,-0.248797,2023-01-13 16:21:32+00:00
51.336372,-0.248841,2023-01-13 16:21:33+00:00
51.336347,-0.248883,2023-01-13 16:21:34+00:00
51.336325,-0.248929,2023-01-13 16:21:35+00:00
51.3363,-0.248977,2023-01-13 16:21:36+00:00
51.336276,-0.249027,2023-01-13 16:21:37+00:00
51.336255,-0.249069,2023-01-13 16:21:38+00:00
51.336232,-0.249117,2023-01-13 16:21:39+00:00
51.336214,-0.249153,2023-01-13 16:21:40+00:00
51.336195,-0.249199,2023-01-13 16:21:41+00:00
51.336176,-0.249238,2023-01-13 16:21:42+00:00
51.336153,-0.24928,2023-01-13 16:21:43+00:00
51.336134,-0.249312,2023-01-13 16:21:44+00:00
51.336114,-0.249347,2023-01-13 16:21:45+00:00
51.336094,-0.249386,2023-01-13 16:21:46+00:00
51.336076,-0.249423,2023-01-13 16:21:47+00:00
51.336058,-0.249462,2023-01-13 16:21:48+00:00
51.336041,-0.249496,2023-01-13 16:21:49+00:00
51.336022,-0.249531,2023-01-13 16:21:50+00:00
51.335999,-0.249568,2023-01-13 16:21:51+00:00
51.335975,-0.249606,2023-01-13 16:21:52+00:00
51.335952,-0.24964,2023-01-13 16:21:53+00:00
51.335932,-0.249672,2023-01-13 16:21:54+00:00
51.335913,-0.24971,2023-01-13 16:21:55+00:00
51.335897,-0.24975,2023-01-13 16:21:56+00:00
51.335879,-0.249789,2023-01-13 16:21:57+00:00
51.335859,-0.249834,2023-01-13 16:21:58+00:00
51.335839,-0.249874,2023-01-13 16:21:59+00:00
51.33582,-0.249914,2023-01-13 16:22:00+00:00
51.335799,-0.249952,2023-01-13 16:22:01+00:00
51.335779,-0.249996,2023-01-13 16:22:02+00:00
51.33576,-0.250035,2023-01-13 16:22:03+00:00
51.335742,-0.250072,2023-01-13 16:22:04+00:00
51.335721,-0.250112,2023-01-13 16:22:05+00:00
51.335701,-0.250155,2023-01-13 16:22:06+00:00
51.335679,-0.250191,2023-01-13 16:22:07+00:00
51.33566,-0.250229,2023-01-13 16:22:08+00:00
51.335642,-0.250268,2023-01-13 16:22:09+00:00
51.335622,-0.250312,2023-01-13 16:22:10+00:00
51.335605,-0.250349,2023-01-13 16:22:11+00:00
51.33559,-0.250393,2023-01-13 16:22:12+00:00
51.335571,-0.250438,2023-01-13 16:22:13+00:00
51.335548,-0.250474,2023-01-13 16:22:14+00:00
51.335526,-0.250489,2023-01-13 16:22:15+00:00
51.335498,-0.250493,2023-01-13 16:22:16+00:00
51.335472,-0.250486,2023-01-13 16:22:17+00:00
51.335442,-0.250461,2023-01-13 16:22:18+00:00
51.335419,-0.250435,2023-01-13 16:22:19+00:00
51.335393,-0.2504,2023-01-13 16:22:20+00:00
51.33537,-0.250364,2023-01-13 16:22:21+00:00
51.335342,-0.250325,2023-01-13 16:22:22+00:00
51.335323,-0.250295,2023-01-13 16:22:23+00:00
51.335301,-0.25026,2023-01-13 16:22:24+00:00
51.335281,-0.25023,2023-01-13 16:22:25+00:00
51.335258,-0.250195,2023-01-13 16:22:26+00:00
51.335233,-0.250165,2023-01-13 16:22:27+00:00
51.335205,-0.250134,2023-01-13 16:22:28+00:00
51.33518,-0.250106,2023-01-13 16:22:29+00:00
51.335159,-0.250077,2023-01-13 16:22:30+00:00
51.335134,-0.250048,2023-01-13 16:22:31+00:00
51.335114,-0.250017,2023-01-13 16:22:32+00:00
51.335088,-0.249985,2023-01-13 16:22:33+00:00
51.335066,-0.249953,2023-01-13 16:22:34+00:00
51.335041,-0.249925,2023-01-13 16:22:35+00:00
51.335022,-0.249898,2023-01-13 16:22:36+00:00
51.334998,-0.249867,2023-01-13 16:22:37+00:00
51.334977,-0.249836,2023-01-13 16:22:38+00:00
51.33495,-0.249799,2023-01-13 16:22:39+00:00
51.334929,-0.249768,2023-01-13 16:22:40+00:00
51.334904,-0.249737,2023-01-13 16:22:41+00:00
51.334883,-0.249712,2023-01-13 16:22:42+00:00
51.334857,-0.249677,2023-01-13 16:22:43+00:00
51.334831,-0.249648,2023-01-13 16:22:44+00:00
51.334803,-0.249616,2023-01-13 16:22:45+00:00
51.334779,-0.249589,2023-01-13 16:22:46+00:00
51.334753,-0.249556,2023-01-13 16:22:47+00:00
51.334729,-0.249528,2023-01-13 16:22:48+00:00
51.334703,-0.249491,2023-01-13 16:22:49+00:00
51.334685,-0.24946,2023-01-13 16:22:50+00:00
51.334659,-0.249425,2023-01-13 16:22:51+00:00
51.334636,-0.249398,2023-01-13 16:22:52+00:00
51.334609,-0.249369,2023-01-13 16:22:53+00:00
51.334585,-0.249343,2023-01-13 16:22:54+00:00
51.334559,-0.24931,2023-01-13 16:22:55+00:00
51.334537,-0.249285,2023-01-13 16:22:56+00:00
51.334511,-0.249255,2023-01-13 16:22:57+00:00
51.334489,-0.249227,2023-01-13 16:22:58+00:00
51.334465,-0.249192,2023-01-13 16:22:59+00:00
51.334444,-0.249165,2023-01-13 16:23:00+00:00
51.334422,-0.249132,2023-01-13 16:23:01+00:00
51.334397,-0.249099,2023-01-13 16:23:02+00:00
51.334369,-0.249063,2023-01-13 16:23:03+00:00
51.334343,-0.24903,2023-01-13 16:23:04+00:00
51.33432,-0.248999,2023-01-13 16:23:05+00:00
51.334297,-0.248969,2023-01-13 16:23:06+00:00
51.334274,-0.24894,2023-01-13 16:23:07+00:00
51.33425,-0.248911,2023-01-13 16:23:08+00:00
51.334226,-0.248882,2023-01-13 16:23:09+00:00
51.3342,-0.248852,2023-01-13 16:23:10+00:00
51.334175,-0.248822,2023-01-13 16:23:11+00:00
51.334149,-0.248789,2023-01-13 16:23:12+00:00
51.334125,-0.248759,2023-01-13 16:23:13+00:00
51.33409,-0.248727,2023-01-13 16:23:14+00:00
51.334058,-0.248696,2023-01-13 16:23:15+00:00
51.334031,-0.248666,2023-01-13 16:23:16+00:00
51.334007,-0.248641,2023-01-13 16:23:17+00:00
51.333981,-0.248611,2023-01-13 16:23:18+00:00
51.333956,-0.248584,2023-01-13 16:23:19+00:00
51.33393,-0.248559,2023-01-13 16:23:20+00:00
51.333908,-0.248535,2023-01-13 16:23:21+00:00
51.333885,-0.248511,2023-01-13 16:23:22+00:00
51.333859,-0.248484,2023-01-13 16:23:23+00:00
51.333835,-0.248453,2023-01-13 16:23:24+00:00
51.333809,-0.248418,2023-01-13 16:23:25+00:00
51.333788,-0.248378,2023-01-13 16:23:26+00:00
51.333769,-0.248335,2023-01-13 16:23:27+00:00
51.333754,-0.248292,2023-01-13 16:23:28+00:00
51.333745,-0.248244,2023-01-13 16:23:29+00:00
51.333745,-0.248197,2023-01-13 16:23:30+00:00
51.333753,-0.248151,2023-01-13 16:23:31+00:00
51.333768,-0.24811,2023-01-13 16:23:32+00:00
51.333791,-0.248072,2023-01-13 16:23:33+00:00
51.333817,-0.248042,2023-01-13 16:23:34+00:00
51.333847,-0.248006,2023-01-13 16:23:35+00:00
51.333874,-0.24798,2023-01-13 16:23:36+00:00
51.333906,-0.247941,2023-01-13 16:23:37+00:00
51.333932,-0.247917,2023-01-13 16:23:38+00:00
51.333962,-0.247886,2023-01-13 16:23:39+00:00
51.333992,-0.247861,2023-01-13 16:23:40+00:00
51.334028,-0.24783,2023-01-13 16:23:41+00:00
51.334058,-0.247801,2023-01-13 16:23:42+00:00
51.33409,-0.247767,2023-01-13 16:23:43+00:00
51.334116,-0.247735,2023-01-13 16:23:44+00:00
51.334144,-0.247701,2023-01-13 16:23:45+00:00
51.334158,-0.247677,2023-01-13 16:23:46+00:00
51.334175,-0.247627,2023-01-13 16:23:47+00:00
51.334184,-0.24757,2023-01-13 16:23:48+00:00
51.334184,-0.247506,2023-01-13 16:23:49+00:00
51.334173,-0.247455,2023-01-13 16:23:50+00:00
51.334157,-0.247398,2023-01-13 16:23:51+00:00
51.334138,-0.247349,2023-01-13 16:23:52+00:00
51.334116,-0.247293,2023-01-13 16:23:53+00:00
51.334097,-0.247247,2023-01-13 16:23:54+00:00
51.334077,-0.247202,2023-01-13 16:23:55+00:00
51.334059,-0.247163,2023-01-13 16:23:56+00:00
51.334042,-0.247116,2023-01-13 16:23:57+00:00
