lat,long,time
37.3267436404697,-121.940698873445,2023-01-12 19:01:13.500
37.3270188867428,-121.940700982331,2023-01-12 19:01:14.500
37.3272931443917,-121.940702733658,2023-01-12 19:01:15.400
37.3275663296393,-121.940704278545,2023-01-12 19:01:16.500
37.3278357433269,-121.940704986295,2023-01-12 19:01:17.400
37.3281029353859,-121.940706214613,2023-01-12 19:01:18.400
37.3283682144253,-121.940708727569,2023-01-12 19:01:19.400
37.3286278322644,-121.940709766948,2023-01-12 19:01:20.400
37.3288862629853,-121.940705859072,2023-01-12 19:01:21.500
37.3291408975426,-121.940690952565,2023-01-12 19:01:22.500
37.3293919102413,-121.940659829111,2023-01-12 19:01:23.400
37.3296423429319,-121.940613926728,2023-01-12 19:01:24.500
37.3298906652336,-121.940554946975,2023-01-12 19:01:25.400
37.3301383120755,-121.940481765981,2023-01-12 19:01:26.400
37.3303780763074,-121.940392574434,2023-01-12 19:01:27.500
37.3306114440449,-121.940291732067,2023-01-12 19:01:28.500
37.3308392608059,-121.940179918849,2023-01-12 19:01:29.500
37.3310596403928,-121.940057902216,2023-01-12 19:01:30.400
37.3312666586774,-121.939931212403,2023-01-12 19:01:31.500
37.3314579951833,-121.939799856292,2023-01-12 19:01:32.400
37.3316429207105,-121.939660431382,2023-01-12 19:01:33.500
37.3318242348524,-121.939510194344,2023-01-12 19:01:34.500
37.3320044890402,-121.939348906222,2023-01-12 19:01:35.500
37.3321835191042,-121.939174253346,2023-01-12 19:01:36.500
37.3323609695053,-121.938984467591,2023-01-12 19:01:37.500
37.3325377049832,-121.938779822945,2023-01-12 19:01:38.400
37.3327118923822,-121.938564062963,2023-01-12 19:01:39.500
37.332886364783,-121.938338412123,2023-01-12 19:01:40.400
37.333061645476,-121.938104561984,2023-01-12 19:01:41.400
37.3332380583441,-121.937870450583,2023-01-12 19:01:42.400
37.3334152110264,-121.937635142504,2023-01-12 19:01:43.400
37.3335928476461,-121.937398932799,2023-01-12 19:01:44.500
37.3337683400257,-121.937166647201,2023-01-12 19:01:45.400
37.3339406678192,-121.93693428765,2023-01-12 19:01:46.400
37.3341104958431,-121.936704571563,2023-01-12 19:01:47.400
37.3342808016636,-121.936477624681,2023-01-12 19:01:48.500
37.3344507669474,-121.936254385849,2023-01-12 19:01:49.400
37.3346193041429,-121.936031852649,2023-01-12 19:01:50.400
37.3347874562726,-121.935810301452,2023-01-12 19:01:51.400
37.3349559443998,-121.935587648846,2023-01-12 19:01:52.400
37.3351263064138,-121.935364073698,2023-01-12 19:01:53.400
37.335293599582,-121.935145027832,2023-01-12 19:01:54.500
37.3354553433994,-121.934934332241,2023-01-12 19:01:55.500
37.3356165542318,-121.934728948741,2023-01-12 19:01:56.400
37.3357779274641,-121.934523693237,2023-01-12 19:01:57.400
37.3359429600604,-121.934313222625,2023-01-12 19:01:58.500
37.3361105961009,-121.934100479552,2023-01-12 19:01:59.400
37.3362779713042,-121.93388200546,2023-01-12 19:02:00.400
37.3364469805709,-121.933661518267,2023-01-12 19:02:01.400
37.3366149206655,-121.933440092816,2023-01-12 19:02:02.400
37.3367916865364,-121.93320784647,2023-01-12 19:02:03.500
37.3369498104102,-121.933001843416,2023-01-12 19:02:04.400
37.3371136457929,-121.932791394242,2023-01-12 19:02:05.400
37.3372726115628,-121.932588954689,2023-01-12 19:02:06.500
37.337436195282,-121.932381860076,2023-01-12 19:02:07.500
37.3375934704662,-121.932185029907,2023-01-12 19:02:08.500
37.3377474029052,-121.931996125242,2023-01-12 19:02:09.500
37.337915228789,-121.93179586389,2023-01-12 19:02:10.500
37.3380854499093,-121.931593969144,2023-01-12 19:02:11.500
37.3382639108902,-121.93138150712,2023-01-12 19:02:12.500
37.3384259672655,-121.931190243814,2023-01-12 19:02:13.400
37.3385963374448,-121.930990365029,2023-01-12 19:02:14.500
37.3387727029732,-121.930783504381,2023-01-12 19:02:15.500
37.3389341032536,-121.930594889429,2023-01-12 19:02:16.400
37.3391071964478,-121.93038656292,2023-01-12 19:02:17.500
37.3392677377544,-121.930187972486,2023-01-12 19:02:18.500
37.3394262214447,-121.92998926061,2023-01-12 19:02:19.500
37.3395801879098,-121.929792730194,2023-01-12 19:02:20.500
37.3397317299873,-121.929592945275,2023-01-12 19:02:21.500
37.3398835754138,-121.929388667245,2023-01-12 19:02:22.500
37.3400314484671,-121.929189132411,2023-01-12 19:02:23.500
37.3401958441888,-121.92896723287,2023-01-12 19:02:24.500
37.3403444173865,-121.928766347168,2023-01-12 19:02:25.400
37.3405011897539,-121.928554418035,2023-01-12 19:02:26.500
37.3406638497579,-121.928333294215,2023-01-12 19:02:27.400
37.3408292173917,-121.928106163075,2023-01-12 19:02:28.500
37.3409959264544,-121.927879301141,2023-01-12 19:02:29.500
37.3411689909249,-121.927644368297,2023-01-12 19:02:30.400
37.3413398901397,-121.927409132745,2023-01-12 19:02:31.500
37.3415099118165,-121.927173574482,2023-01-12 19:02:32.500
37.3416793078119,-121.926939465112,2023-01-12 19:02:33.500
37.3418510155269,-121.926708010861,2023-01-12 19:02:34.400
37.3420266575418,-121.926480400034,2023-01-12 19:02:35.500
37.342202834237,-121.926263410973,2023-01-12 19:02:36.500
37.3423829828061,-121.926054196548,2023-01-12 19:02:37.500
37.3425667951868,-121.92585530695,2023-01-12 19:02:38.500
37.3427547495207,-121.925666225965,2023-01-12 19:02:39.500
37.3429443846987,-121.92548687746,2023-01-12 19:02:40.400
37.3431333781934,-121.925314200757,2023-01-12 19:02:41.500
37.3433183268476,-121.925145327686,2023-01-12 19:02:42.400
37.3435007987851,-121.924979266378,2023-01-12 19:02:43.500
37.343680340355,-121.924815119497,2023-01-12 19:02:44.500
37.3438543336195,-121.924645457291,2023-01-12 19:02:45.500
37.3440242990837,-121.924461411949,2023-01-12 19:02:46.500
37.3441795571116,-121.924286883095,2023-01-12 19:02:47.500
37.3443197975853,-121.924125319738,2023-01-12 19:02:48.500
37.344464798734,-121.923952313581,2023-01-12 19:02:49.500
37.3445899907016,-121.923799051286,2023-01-12 19:02:50.400
37.3447181840882,-121.923639301018,2023-01-12 19:02:51.400
37.3448488035601,-121.923466642358,2023-01-12 19:02:52.500
37.344973825172,-121.923294050498,2023-01-12 19:02:53.500
37.3450942630552,-121.923125793251,2023-01-12 19:02:54.400
37.3452302378324,-121.922938565102,2023-01-12 19:02:55.500
37.3453576523109,-121.9227635716,2023-01-12 19:02:56.500
37.3454974617921,-121.922571425985,2023-01-12 19:02:57.400
37.3456354997832,-121.922379689925,2023-01-12 19:02:58.400
37.3457741961803,-121.922185525494,2023-01-12 19:02:59.400
37.3459147825118,-121.921991509942,2023-01-12 19:03:00.400
37.3460560744594,-121.921796063745,2023-01-12 19:03:01.400
37.3461992209134,-121.921597208717,2023-01-12 19:03:02.500
37.3463457181192,-121.921393817197,2023-01-12 19:03:03.400
37.3464938049238,-121.921188485893,2023-01-12 19:03:04.400
37.3466433490775,-121.920981615249,2023-01-12 19:03:05.400
37.3467934354736,-121.920773881175,2023-01-12 19:03:06.400
37.3469438791194,-121.920564764751,2023-01-12 19:03:07.400
37.3470945232875,-121.92035480089,2023-01-12 19:03:08.500
37.3472449272968,-121.920145481176,2023-01-12 19:03:09.400
37.3473939073071,-121.919937737983,2023-01-12 19:03:10.500
37.3475423235245,-121.919730343567,2023-01-12 19:03:11.500
37.3476913041245,-121.919522493393,2023-01-12 19:03:12.500
37.3478441505542,-121.919304852416,2023-01-12 19:03:13.500
37.3479793248169,-121.919095727322,2023-01-12 19:03:14.500
37.3481051725424,-121.918886404873,2023-01-12 19:03:15.500
37.3482222700023,-121.918688166406,2023-01-12 19:03:16.500
37.3483480946563,-121.918478913784,2023-01-12 19:03:17.500
37.3484590510919,-121.918296193557,2023-01-12 19:03:18.500
37.3485722105731,-121.918110886815,2023-01-12 19:03:19.500
37.3486790960975,-121.917936157478,2023-01-12 19:03:20.500
37.3487818270299,-121.917770526555,2023-01-12 19:03:21.500
37.3488760230374,-121.917614985182,2023-01-12 19:03:22.500
37.3489586098807,-121.917470284852,2023-01-12 19:03:23.500
37.3490305374339,-121.917321863385,2023-01-12 19:03:24.500
37.3490817819387,-121.917170769063,2023-01-12 19:03:25.500
37.3491138239234,-121.917019114833,2023-01-12 19:03:26.500
37.3491302226813,-121.916866499117,2023-01-12 19:03:27.400
37.349128846006,-121.916711985665,2023-01-12 19:03:28.500
37.349111180294,-121.91655492249,2023-01-12 19:03:29.500
37.3490782421673,-121.916405695291,2023-01-12 19:03:30.500
37.3490296711938,-121.916268380865,2023-01-12 19:03:31.500
37.348964429612,-121.916147765993,2023-01-12 19:03:32.500
37.3488880059997,-121.91604281715,2023-01-12 19:03:33.400
37.3488016721184,-121.915950224955,2023-01-12 19:03:34.400
37.3487011288756,-121.915864384715,2023-01-12 19:03:35.400
37.3485940198568,-121.915793294405,2023-01-12 19:03:36.400
37.3484807881343,-121.915740794602,2023-01-12 19:03:37.400
37.3483660080372,-121.915711979736,2023-01-12 19:03:38.400
37.3482522957213,-121.915701559591,2023-01-12 19:03:39.500
37.3481303761801,-121.915707853898,2023-01-12 19:03:40.500
37.3480152720186,-121.915736576487,2023-01-12 19:03:41.500
37.347906932905,-121.915783402047,2023-01-12 19:03:42.500
37.3478128310657,-121.915841267058,2023-01-12 19:03:43.500
37.3477373630492,-121.91590190845,2023-01-12 19:03:44.500
37.3476809449856,-121.915961251799,2023-01-12 19:03:45.500
37.3476400525708,-121.916017140634,2023-01-12 19:03:46.500
37.3476141312063,-121.916067878073,2023-01-12 19:03:47.500
37.3476027566471,-121.916096246719,2023-01-12 19:03:48.500
37.3475990811891,-121.916110081056,2023-01-12 19:03:49.500
37.3475955495935,-121.916123323319,2023-01-12 19:03:50.500
37.3475911816055,-121.91614228601,2023-01-12 19:03:51.500
37.347585893356,-121.916185078667,2023-01-12 19:03:52.499
37.3475890696204,-121.916250497796,2023-01-12 19:03:53.499
37.3476100204906,-121.916330370095,2023-01-12 19:03:54.399
37.3476534699336,-121.916415088523,2023-01-12 19:03:55.399
37.3477132112941,-121.916502966734,2023-01-12 19:03:56.399
37.3477819314503,-121.916602387024,2023-01-12 19:03:57.399
37.3478563119988,-121.916712137024,2023-01-12 19:03:58.399
37.347936368598,-121.916831289726,2023-01-12 19:03:59.399
37.3480202660582,-121.916957383731,2023-01-12 19:04:00.399
37.3481070104885,-121.917091075119,2023-01-12 19:04:01.399
37.3481965678171,-121.917233839635,2023-01-12 19:04:02.399
37.3482904699126,-121.917383907933,2023-01-12 19:04:03.399
37.3483868872989,-121.917527455826,2023-01-12 19:04:04.499
37.3484919180947,-121.917673384086,2023-01-12 19:04:05.399
37.3486087162531,-121.917823972036,2023-01-12 19:04:06.499
37.3487211269112,-121.917964778656,2023-01-12 19:04:07.499
37.3488339327038,-121.918104866196,2023-01-12 19:04:08.499
37.3489425562282,-121.918240108333,2023-01-12 19:04:09.499
37.3490467164948,-121.918370028946,2023-01-12 19:04:10.499
37.3491469615609,-121.918494296303,2023-01-12 19:04:11.499
37.3492485729025,-121.918619690263,2023-01-12 19:04:12.499
37.3493459745642,-121.918740173792,2023-01-12 19:04:13.399
37.3494546656417,-121.918875380075,2023-01-12 19:04:14.499
37.3495617085499,-121.919008941962,2023-01-12 19:04:15.499
37.3496661135172,-121.919138422274,2023-01-12 19:04:16.399
37.3497779797245,-121.919276379256,2023-01-12 19:04:17.399
37.3498919742981,-121.919417193006,2023-01-12 19:04:18.499
37.3500050606019,-121.91955662047,2023-01-12 19:04:19.499
37.3501151028557,-121.919691986376,2023-01-12 19:04:20.399
37.3502188454734,-121.919821579496,2023-01-12 19:04:21.499
37.3503148673538,-121.919942810857,2023-01-12 19:04:22.399
37.3504017927486,-121.920052844852,2023-01-12 19:04:23.499
37.3504907448987,-121.920162984363,2023-01-12 19:04:24.499
37.3505721760523,-121.92026688741,2023-01-12 19:04:25.499
37.3506569263262,-121.920382520181,2023-01-12 19:04:26.399
37.3507431327778,-121.920512962037,2023-01-12 19:04:27.499
37.3508206409492,-121.920646265348,2023-01-12 19:04:28.499
37.350893258515,-121.920785845108,2023-01-12 19:04:29.499
37.3509641900483,-121.920926354105,2023-01-12 19:04:30.499
37.3510345309471,-121.921067522022,2023-01-12 19:04:31.499
37.3511056397516,-121.921210109025,2023-01-12 19:04:32.499
37.3511762162952,-121.921351635751,2023-01-12 19:04:33.499
37.3512418644843,-121.921482143716,2023-01-12 19:04:34.499
37.3513066403678,-121.921608488324,2023-01-12 19:04:35.499
37.351364333365,-121.921719991227,2023-01-12 19:04:36.499
37.3514133917615,-121.921813898178,2023-01-12 19:04:37.499
37.3514543359708,-121.921891950014,2023-01-12 19:04:38.499
37.3514885724279,-121.921956975585,2023-01-12 19:04:39.399
37.3515160157455,-121.922010103676,2023-01-12 19:04:40.399
37.3515360605815,-121.922049668846,2023-01-12 19:04:41.399
37.3515491353222,-121.922076207278,2023-01-12 19:04:42.399
37.3515565390336,-121.922092092647,2023-01-12 19:04:43.499
37.3515588638196,-121.922098177014,2023-01-12 19:04:44.499
37.3515577873764,-121.922097613886,2023-01-12 19:04:45.499
37.3515573641006,-121.922098128366,2023-01-12 19:04:46.499
37.3515570285394,-121.922098660367,2023-01-12 19:04:47.499
37.3515567373907,-121.922099142898,2023-01-12 19:04:48.499
37.3515564949981,-121.92209956869,2023-01-12 19:04:49.499
37.3515562917663,-121.922099939108,2023-01-12 19:04:50.499
37.3515561314143,-121.922100253372,2023-01-12 19:04:51.499
37.3515559913783,-121.922100526692,2023-01-12 19:04:52.499
37.3515558767816,-121.922100783682,2023-01-12 19:04:53.499
37.3515557860791,-121.922101009041,2023-01-12 19:04:54.499
37.351555704282,-121.922101203634,2023-01-12 19:04:55.499
37.351555632212,-121.922101386694,2023-01-12 19:04:56.399
37.3515566547484,-121.922105046959,2023-01-12 19:05:04.399
37.3515619493276,-121.922115363449,2023-01-12 19:05:05.399
37.3515719116086,-121.922134654257,2023-01-12 19:05:06.399
37.3515888075298,-121.922167261667,2023-01-12 19:05:07.399
37.3516126610951,-121.92221338663,2023-01-12 19:05:08.399
37.3516427616922,-121.922271381738,2023-01-12 19:05:09.399
37.3516788020281,-121.922340559044,2023-01-12 19:05:10.399
37.3517207884285,-121.922420520371,2023-01-12 19:05:11.399
37.3517687536583,-121.922511910316,2023-01-12 19:05:12.399
37.3518218354093,-121.922614974968,2023-01-12 19:05:13.399
37.3518787104014,-121.922727705408,2023-01-12 19:05:14.399
37.3519364939439,-121.922843101137,2023-01-12 19:05:15.399
37.3520053140925,-121.922979390884,2023-01-12 19:05:16.399
37.3520692424032,-121.923105443129,2023-01-12 19:05:17.299
37.3521415904901,-121.923249310532,2023-01-12 19:05:18.399
37.3522112209546,-121.923395198625,2023-01-12 19:05:19.399
37.3522794133124,-121.923547336508,2023-01-12 19:05:20.399
37.3523465478524,-121.923703775464,2023-01-12 19:05:21.399
37.3524165362282,-121.923865948327,2023-01-12 19:05:22.399
37.3524899428712,-121.924032021022,2023-01-12 19:05:23.399
37.352568049656,-121.924205374845,2023-01-12 19:05:24.399
37.3526472607588,-121.924372625891,2023-01-12 19:05:25.399
37.3527398011389,-121.924557628229,2023-01-12 19:05:26.399
37.3528254273734,-121.92472566779,2023-01-12 19:05:27.299
37.3529219808712,-121.924916290557,2023-01-12 19:05:28.399
37.3530145587075,-121.925100948722,2023-01-12 19:05:29.399
37.3531066842037,-121.925288745039,2023-01-12 19:05:30.399
37.3531999117479,-121.925477418961,2023-01-12 19:05:31.399
37.3532912232071,-121.925658020871,2023-01-12 19:05:32.399
37.3533730126859,-121.925820260141,2023-01-12 19:05:33.399
37.3534493980324,-121.925971286083,2023-01-12 19:05:34.399
37.3535237730956,-121.926118029283,2023-01-12 19:05:35.399
37.3536000026269,-121.926269473302,2023-01-12 19:05:36.399
37.3536778515048,-121.926424539983,2023-01-12 19:05:37.399
37.3537569196664,-121.926581755322,2023-01-12 19:05:38.399
37.3538334363555,-121.926733427756,2023-01-12 19:05:39.299
37.3539145063072,-121.926894127145,2023-01-12 19:05:40.399
37.3540004627824,-121.927061855109,2023-01-12 19:05:41.399
37.3540833103777,-121.927222687286,2023-01-12 19:05:42.399
37.3541676305752,-121.92738677921,2023-01-12 19:05:43.399
37.354250911936,-121.92755090118,2023-01-12 19:05:44.399
37.3543349736993,-121.927716065182,2023-01-12 19:05:45.399
37.3544199113734,-121.927884501919,2023-01-12 19:05:46.399
37.3545046240543,-121.928053572267,2023-01-12 19:05:47.399
37.3545890261763,-121.928222636847,2023-01-12 19:05:48.399
37.3546742420668,-121.928392933944,2023-01-12 19:05:49.399
37.3547554757108,-121.928557086639,2023-01-12 19:05:50.399
37.3548405010316,-121.928732228637,2023-01-12 19:05:51.299
37.3549306599321,-121.928917418199,2023-01-12 19:05:52.399
37.3550179490547,-121.92909299942,2023-01-12 19:05:53.399
37.3551020915986,-121.92925942769,2023-01-12 19:05:54.399
37.3551914560763,-121.929435631343,2023-01-12 19:05:55.399
37.3552846439437,-121.929621075846,2023-01-12 19:05:56.399
37.3553734302386,-121.929799313499,2023-01-12 19:05:57.399
37.3554592103457,-121.92998018431,2023-01-12 19:05:58.399
37.3555377080413,-121.930154027965,2023-01-12 19:05:59.399
37.3556144085297,-121.930324114696,2023-01-12 19:06:00.399
