lat,long,time,id,mode
43.2567127,-79.9348939,2023-03-21 17:24:23.528000+00:00,2528,mode.STOP
43.2566595,-79.9350103,2023-03-21 17:25:24.404000+00:00,2529,mode.STOP
43.256667,-79.9349605,2023-03-21 17:26:25.305000+00:00,2530,mode.STOP
43.2566497,-79.9350287,2023-03-21 17:27:26.382000+00:00,2531,mode.STOP
43.2566676,-79.9349474,2023-03-21 17:36:21.011000+00:00,2532,mode.STOP
43.2566632,-79.9349641,2023-03-21 17:37:21.849000+00:00,2533,mode.STOP
43.2566515,-79.9349974,2023-03-21 17:38:22.844000+00:00,2534,mode.STOP
43.2566584,-79.9350059,2023-03-21 17:39:23.808000+00:00,2535,mode.STOP
43.2566631,-79.9349688,2023-03-21 17:40:24.793000+00:00,2536,mode.STOP
43.2566507,-79.9349776,2023-03-21 17:41:26.495000+00:00,2537,mode.STOP
43.2566519,-79.934989,2023-03-21 17:42:27.513000+00:00,2538,mode.STOP
43.2566535,-79.935043,2023-03-21 17:43:28.473000+00:00,2539,mode.STOP
43.2566836,-79.9349301,2023-03-21 17:44:29.419000+00:00,2540,mode.STOP
43.2566809,-79.9349483,2023-03-21 17:45:30.380000+00:00,2541,mode.STOP
43.2566662,-79.9349412,2023-03-21 17:46:31.261000+00:00,2542,mode.STOP
43.2566813,-79.9349293,2023-03-21 17:47:32.152000+00:00,2543,mode.STOP
43.2566634,-79.9349594,2023-03-21 17:48:33.419000+00:00,2544,mode.STOP
43.2566515,-79.9349897,2023-03-21 17:49:34.443000+00:00,2545,mode.STOP
43.25687184,-79.93494897,2023-03-21 18:32:03.353000+00:00,2546,mode.STOP
43.2567012,-79.9348764,2023-03-21 18:33:04.850000+00:00,2547,mode.STOP
43.2567138,-79.9348422,2023-03-21 18:34:05.887000+00:00,2548,mode.STOP
43.2566182,-79.9345522,2023-03-21 18:35:06.885000+00:00,2549,mode.STOP
43.2567336,-79.9343538,2023-03-21 18:36:07.896000+00:00,2550,mode.STOP
43.2567903,-79.9344045,2023-03-21 18:37:09.505000+00:00,2551,mode.STOP
43.2566975,-79.9345537,2023-03-21 18:38:10.588000+00:00,2552,mode.STOP
43.2565999,-79.9346086,2023-03-21 18:39:11.578000+00:00,2553,mode.STOP
43.2567334,-79.9346516,2023-03-21 18:40:12.586000+00:00,2554,mode.STOP
43.2567347,-79.9344073,2023-03-21 18:41:13.609000+00:00,2555,mode.STOP
43.2568333,-79.9344366,2023-03-21 18:42:14.717000+00:00,2556,mode.STOP
43.2567964,-79.9345564,2023-03-21 18:43:15.749000+00:00,2557,mode.STOP
43.2568121,-79.9343935,2023-03-21 18:44:16.751000+00:00,2558,mode.STOP
43.25704282,-79.93420461,2023-03-21 18:46:33+00:00,2559,mode.STOP
43.2568143,-79.9343612,2023-03-21 18:47:34.676000+00:00,2560,mode.STOP
43.2568145,-79.9343779,2023-03-21 18:48:35.725000+00:00,2561,mode.STOP
43.2567995,-79.9343481,2023-03-21 18:49:36.758000+00:00,2562,mode.STOP
43.256803,-79.9343755,2023-03-21 18:50:37.784000+00:00,2563,mode.STOP
43.2567893,-79.9343584,2023-03-21 18:51:39.523000+00:00,2564,mode.STOP
43.25670885,-79.93438369,2023-03-21 18:53:14.137000+00:00,2565,mode.STOP
43.25686038,-79.93433426,2023-03-21 18:54:19.457000+00:00,2566,mode.STOP
43.25715057,-79.93386722,2023-03-21 18:55:23.163000+00:00,2567,mode.STOP
43.2575759,-79.9249681,2023-03-21 18:56:28.422000+00:00,2568,mode.STOP
