lat,long,time,id,mode
43.2536457,-79.9199847,2023-03-17 17:19:14.496000+00:00,394,mode.STOP
43.252992,-79.9200502,2023-03-17 17:20:15.551000+00:00,395,mode.STOP
43.2531112,-79.9201664,2023-03-17 17:21:16.858000+00:00,396,mode.STOP
43.2530177,-79.9200682,2023-03-17 17:22:18.159000+00:00,397,mode.STOP
43.2530069,-79.9200462,2023-03-17 17:23:19.356000+00:00,398,mode.STOP
43.2530193,-79.9200547,2023-03-17 17:24:20.586000+00:00,399,mode.STOP
43.2530378,-79.9200783,2023-03-17 17:25:21.841000+00:00,400,mode.STOP
43.2530458,-79.9200886,2023-03-17 17:26:23.145000+00:00,401,mode.STOP
43.2530152,-79.9200626,2023-03-17 17:27:24.499000+00:00,402,mode.STOP
43.2530335,-79.9200674,2023-03-17 17:28:26.490000+00:00,403,mode.STOP
43.2530368,-79.9200722,2023-03-17 17:29:27.661000+00:00,404,mode.STOP
43.2530493,-79.9200883,2023-03-17 17:30:29.468000+00:00,405,mode.STOP
43.2530457,-79.9200819,2023-03-17 17:31:30.727000+00:00,406,mode.STOP
43.2530333,-79.9200823,2023-03-17 17:32:31.981000+00:00,407,mode.STOP
43.2529995,-79.9200423,2023-03-17 17:33:33.466000+00:00,408,mode.STOP
43.2530068,-79.9200599,2023-03-17 17:34:35.456000+00:00,409,mode.STOP
43.2529924,-79.920054,2023-03-17 17:35:36.748000+00:00,410,mode.STOP
43.2529997,-79.9200384,2023-03-17 17:36:37.932000+00:00,411,mode.STOP
43.2529984,-79.920047,2023-03-17 17:37:39.180000+00:00,412,mode.STOP
43.2529991,-79.9200405,2023-03-17 17:38:40.500000+00:00,413,mode.STOP
43.2530083,-79.9200615,2023-03-17 17:39:42.467000+00:00,414,mode.STOP
43.2529939,-79.9200482,2023-03-17 17:40:43.790000+00:00,415,mode.STOP
43.2529991,-79.9200439,2023-03-17 17:41:45.490000+00:00,416,mode.STOP
43.2530025,-79.9200413,2023-03-17 17:42:46.747000+00:00,417,mode.STOP
