lat,long,time,id,mode
43.2530163,-79.9200476,2023-03-20 22:27:22.768000+00:00,1419,mode.STOP
43.2530091,-79.9200497,2023-03-20 22:28:23.669000+00:00,1420,mode.STOP
43.2530087,-79.9200454,2023-03-20 22:29:24.896000+00:00,1421,mode.STOP
43.2530119,-79.9200639,2023-03-20 22:30:25.786000+00:00,1422,mode.STOP
43.2530153,-79.9200641,2023-03-20 22:31:26.728000+00:00,1423,mode.STOP
43.2530022,-79.9200558,2023-03-20 22:32:27.639000+00:00,1424,mode.STOP
43.2530736,-79.9200886,2023-03-20 22:33:28.585000+00:00,1425,mode.STOP
43.2530402,-79.9200924,2023-03-20 22:34:29.609000+00:00,1426,mode.STOP
43.2531573,-79.9202065,2023-03-20 22:35:30.691000+00:00,1427,mode.STOP
43.2530783,-79.9201265,2023-03-20 22:36:31.657000+00:00,1428,mode.STOP
43.253039,-79.9200869,2023-03-20 22:37:32.615000+00:00,1429,mode.STOP
43.2530265,-79.9200802,2023-03-20 22:38:33.625000+00:00,1430,mode.STOP
43.2530381,-79.9200587,2023-03-20 22:39:34.699000+00:00,1431,mode.STOP
43.2530209,-79.9200678,2023-03-20 22:40:35.676000+00:00,1432,mode.STOP
43.2530403,-79.9200833,2023-03-20 22:41:36.671000+00:00,1433,mode.STOP
43.2530367,-79.9200684,2023-03-20 22:42:37.627000+00:00,1434,mode.STOP
43.2530375,-79.9200861,2023-03-20 22:43:38.678000+00:00,1435,mode.STOP
43.2530715,-79.920126,2023-03-20 22:44:39.624000+00:00,1436,mode.STOP
43.2530658,-79.9200777,2023-03-20 22:45:40.699000+00:00,1437,mode.STOP
43.2530427,-79.9200572,2023-03-20 22:46:41.600000+00:00,1438,mode.STOP
43.2530354,-79.9200819,2023-03-20 22:47:42.659000+00:00,1439,mode.STOP
43.2530269,-79.9200786,2023-03-20 22:48:43.623000+00:00,1440,mode.STOP
43.2530239,-79.9200705,2023-03-20 22:49:44.672000+00:00,1441,mode.STOP
43.2530224,-79.9200665,2023-03-20 22:50:45.665000+00:00,1442,mode.STOP
43.253033,-79.9200849,2023-03-20 22:51:46.643000+00:00,1443,mode.STOP
43.2530567,-79.9200843,2023-03-20 22:52:47.685000+00:00,1444,mode.STOP
43.2530031,-79.9200501,2023-03-20 22:53:49.629000+00:00,1445,mode.STOP
43.2530314,-79.9200826,2023-03-20 22:54:50.522000+00:00,1446,mode.STOP
43.2530062,-79.9200546,2023-03-20 22:55:51.405000+00:00,1447,mode.STOP
43.2530037,-79.920044,2023-03-20 22:56:52.190000+00:00,1448,mode.STOP
43.2529978,-79.9200414,2023-03-20 22:57:53.007000+00:00,1449,mode.STOP
43.2530065,-79.9200533,2023-03-20 22:58:53.798000+00:00,1450,mode.STOP
43.2530005,-79.9200427,2023-03-20 22:59:54.673000+00:00,1451,mode.STOP
43.252998,-79.920042,2023-03-20 23:00:55.493000+00:00,1452,mode.STOP
43.252999,-79.9200384,2023-03-20 23:01:56.625000+00:00,1453,mode.STOP
43.2530069,-79.9200484,2023-03-20 23:02:57.602000+00:00,1454,mode.STOP
43.253001,-79.9200417,2023-03-20 23:03:58.653000+00:00,1455,mode.STOP
43.2530045,-79.9200444,2023-03-20 23:04:59.668000+00:00,1456,mode.STOP
43.2529985,-79.9200408,2023-03-20 23:06:00.631000+00:00,1457,mode.STOP
43.2529984,-79.9200406,2023-03-20 23:07:01.601000+00:00,1458,mode.STOP
43.2530036,-79.9200377,2023-03-20 23:08:02.647000+00:00,1459,mode.STOP
43.252998,-79.9200406,2023-03-20 23:09:03.608000+00:00,1460,mode.STOP
43.2529978,-79.9200419,2023-03-20 23:10:04.715000+00:00,1461,mode.STOP
43.2530052,-79.9200417,2023-03-20 23:11:05.647000+00:00,1462,mode.STOP
43.2529863,-79.920037,2023-03-20 23:12:06.681000+00:00,1463,mode.STOP
43.2530045,-79.9200423,2023-03-20 23:13:07.722000+00:00,1464,mode.STOP
43.2529984,-79.9200413,2023-03-20 23:14:09.629000+00:00,1465,mode.STOP
43.2530012,-79.9200356,2023-03-20 23:15:10.622000+00:00,1466,mode.STOP
43.2529986,-79.9200392,2023-03-20 23:16:11.669000+00:00,1467,mode.STOP
43.252999,-79.9200384,2023-03-20 23:17:12.626000+00:00,1468,mode.STOP
43.2529984,-79.9200413,2023-03-20 23:18:13.641000+00:00,1469,mode.STOP
43.2529984,-79.9200488,2023-03-20 23:19:14.466000+00:00,1470,mode.STOP
43.2530018,-79.9200562,2023-03-20 23:20:15.444000+00:00,1471,mode.STOP
43.2529905,-79.9200431,2023-03-20 23:21:16.649000+00:00,1472,mode.STOP
43.2530039,-79.9200473,2023-03-20 23:22:17.658000+00:00,1473,mode.STOP
43.2530056,-79.9200436,2023-03-20 23:23:18.662000+00:00,1474,mode.STOP
43.2530028,-79.9200447,2023-03-20 23:24:19.626000+00:00,1475,mode.STOP
43.2530056,-79.9200482,2023-03-20 23:25:20.668000+00:00,1476,mode.STOP
43.2530026,-79.9200564,2023-03-20 23:26:21.635000+00:00,1477,mode.STOP
43.2530081,-79.9200742,2023-03-20 23:27:22.668000+00:00,1478,mode.STOP
43.2530045,-79.9200492,2023-03-20 23:28:24.681000+00:00,1479,mode.STOP
43.2530088,-79.9200597,2023-03-20 23:29:25.683000+00:00,1480,mode.STOP
43.2530044,-79.9200655,2023-03-20 23:30:26.663000+00:00,1481,mode.STOP
43.2530066,-79.920043,2023-03-20 23:31:27.540000+00:00,1482,mode.STOP
43.2529989,-79.9200455,2023-03-20 23:32:28.688000+00:00,1483,mode.STOP
43.2530034,-79.920049,2023-03-20 23:33:29.688000+00:00,1484,mode.STOP
43.2530012,-79.9200426,2023-03-20 23:34:30.719000+00:00,1485,mode.STOP
43.2530104,-79.9200666,2023-03-20 23:35:31.663000+00:00,1486,mode.STOP
43.2529968,-79.9200487,2023-03-20 23:36:33.660000+00:00,1487,mode.STOP
43.2529991,-79.9200519,2023-03-20 23:37:34.674000+00:00,1488,mode.STOP
43.2530097,-79.9200449,2023-03-20 23:38:35.698000+00:00,1489,mode.STOP
43.2530085,-79.9200502,2023-03-20 23:39:36.643000+00:00,1490,mode.STOP
43.252999,-79.9200442,2023-03-20 23:40:37.692000+00:00,1491,mode.STOP
43.2530025,-79.9200548,2023-03-20 23:41:38.673000+00:00,1492,mode.STOP
43.2530036,-79.9200472,2023-03-20 23:42:39.635000+00:00,1493,mode.STOP
43.2530082,-79.9200463,2023-03-20 23:43:40.723000+00:00,1494,mode.STOP
43.2530039,-79.9200526,2023-03-20 23:44:41.700000+00:00,1495,mode.STOP
43.2530029,-79.9200432,2023-03-20 23:45:42.678000+00:00,1496,mode.STOP
43.2529987,-79.9200384,2023-03-20 23:46:43.665000+00:00,1497,mode.STOP
43.2530034,-79.9200562,2023-03-20 23:47:44.702000+00:00,1498,mode.STOP
43.2530029,-79.9200512,2023-03-20 23:48:45.693000+00:00,1499,mode.STOP
43.2529973,-79.9200431,2023-03-20 23:49:47.702000+00:00,1500,mode.STOP
43.2530009,-79.9200428,2023-03-20 23:50:48.663000+00:00,1501,mode.STOP
43.2529977,-79.9200442,2023-03-20 23:51:49.679000+00:00,1502,mode.STOP
43.2529996,-79.9200416,2023-03-20 23:52:50.717000+00:00,1503,mode.STOP
43.2530006,-79.920049,2023-03-20 23:53:51.709000+00:00,1504,mode.STOP
43.2530001,-79.9200457,2023-03-20 23:54:52.685000+00:00,1505,mode.STOP
43.2529999,-79.9200541,2023-03-20 23:55:53.709000+00:00,1506,mode.STOP
43.253001,-79.9200452,2023-03-20 23:56:54.705000+00:00,1507,mode.STOP
43.2530028,-79.9200539,2023-03-20 23:57:55.699000+00:00,1508,mode.STOP
43.2530048,-79.9200697,2023-03-20 23:58:56.736000+00:00,1509,mode.STOP
43.2530008,-79.9200556,2023-03-20 23:59:57.697000+00:00,1510,mode.STOP
43.2529966,-79.9200442,2023-03-21 00:00:58.665000+00:00,1511,mode.STOP
43.2529967,-79.9200439,2023-03-21 00:01:59.680000+00:00,1512,mode.STOP
43.2530075,-79.9200583,2023-03-21 00:03:00.533000+00:00,1513,mode.STOP
43.2529988,-79.9200378,2023-03-21 00:04:01.402000+00:00,1514,mode.STOP
43.2530007,-79.9200475,2023-03-21 00:05:02.650000+00:00,1515,mode.STOP
43.2530016,-79.9200417,2023-03-21 00:06:03.694000+00:00,1516,mode.STOP
43.2529967,-79.9200387,2023-03-21 00:07:04.629000+00:00,1517,mode.STOP
43.2530089,-79.9200454,2023-03-21 00:08:05.539000+00:00,1518,mode.STOP
43.2530061,-79.9200572,2023-03-21 00:09:06.329000+00:00,1519,mode.STOP
43.2529901,-79.9200426,2023-03-21 00:10:07.148000+00:00,1520,mode.STOP
43.2529874,-79.920041,2023-03-21 00:11:07.949000+00:00,1521,mode.STOP
43.253003,-79.9200521,2023-03-21 00:12:08.766000+00:00,1522,mode.STOP
43.2530179,-79.9200594,2023-03-21 00:13:09.533000+00:00,1523,mode.STOP
43.2529982,-79.9200473,2023-03-21 00:14:10.414000+00:00,1524,mode.STOP
43.2530878,-79.920149,2023-03-21 00:15:11.714000+00:00,1525,mode.STOP
