Latitude,Longitude,Nearby Activity Locations
43.645914,-79.392435,"[['Shoppers Drug Mart', 43.6461194, -79.3925144], ['Starbucks', 43.6462048, -79.3920426], ['Oasis Rooftop Lounge', 43.6453635, -79.3914881], ['trYst', 43.6467431, -79.3927775], [""Wayne Gretzky's"", 43.6452791, -79.3918163], ['Thai Princess', 43.6456242, -79.3934554], ['Walhburgers', 43.6451233, -79.3921299], ['Bar Hop', 43.6456142, -79.3935831], ['The Second City Training Centre', 43.6452117, -79.3917352], ['Calli Love', 43.6458179, -79.3927448], ['Canada Post', 43.6461492, -79.3925399], ['Underground Garage', 43.6458333, -79.3926687]]"
43.653175,-79.3757559,"[['Scotiabank', 43.6530273, -79.3758591], [""McDonald's"", 43.6530905, -79.375551], [""Shawarma's King"", 43.6533112, -79.3756573], ['Golden Thai', 43.6523701, -79.3752239], ['TrueNorth Medical Centre', 43.6529478, -79.37621], ['Hawthorne Food & Drink', 43.6523792, -79.3763039], ['T.C.J. Restaurant', 43.6533839, -79.3753295], ['Wild Wing', 43.6525931, -79.3753597], [""McVeigh's"", 43.6523151, -79.3755964], ['Bike Share Toronto', 43.6531388, -79.376963], ['The Carbon Bar', 43.653271, -79.3748631]]"
43.65021,-79.38047,"[[""Bay Adelaide Centre and Hudson's Bay Shipping & Receiving"", 43.6510624, -79.3804103], ['South St. Burger', 43.6506348, -79.3812537], ['ICICI Bank', 43.650423, -79.3811592], ['Tim Hortons', 43.6506537, -79.3797068], ['Jugo Juice', 43.6503469, -79.3798041], ['Second Cup', 43.650274, -79.3797854], ['Turf Lounge', 43.6501179, -79.3810438], ['Mercatto Restaurant', 43.6501934, -79.3810748], ['FedEx Office', 43.6507004, -79.3808659], ['Toothworks Bay-Adelaide Dental', 43.6505719, -79.3796659], ['Salad Days', 43.6507332, -79.3797392], ['Café Plenty', 43.6504972, -79.3796301], ['Scotiabank', 43.6504088, -79.3797252], ['Temperance St & Yonge St', 43.6506975, -79.3800831], ['Katana on Bay', 43.650334, -79.380766], ['AltisHR', 43.6500382, -79.3811104], ['Sweet Lulu', 43.6504385, -79.3814128], ['Speakeasy21', 43.6499301, -79.3798026], ['Mean Bao', 43.650606, -79.379554], ['Bike Share Toronto', 43.6501405, -79.380075], ['Su&Bu', 43.6503574, -79.3794655], ['Revitasize', 43.6505199, -79.3795178], ['Cactus Club Cafe', 43.6496578, -79.3811783]]"
43.66017343856208,-79.3864813628639,"[['CIBC', 43.6605979, -79.3859841], ['Alterna Savings', 43.6608993, -79.3861254], ['800 Coffee Bar', 43.6608785, -79.3862302], ['Bay College Medical & Lockwood Diagnostic', 43.6604968, -79.3859542], ['I.D.A.', 43.6604322, -79.3859245], ['Bay-College Dental Center', 43.6605724, -79.3860621], ['Mercatto', 43.660083, -79.387467], ['Bike Share Toronto', 43.660276, -79.385443], ['MaRS Centre Parking', 43.6595919, -79.3872868], ['Bike Share Toronto', 43.6601395, -79.3856813], ['Neo Coffee Bar', 43.6601139, -79.3858466], ['Bike Share Toronto', 43.6604409, -79.3855169]]"
