time,lat,long,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation,timestamp_ms,time_offset,distance,starttimestamp_ms,profile_name,battery_charging
2023-03-17T00:06:45.422Z,43.2589806,-79.9197641,63.8000030517578,26.708,,,0,network,,,,,,,,60,,1679011605422,2023-03-16T20:06:45.422-04:00,484.363210650604,1679010996185,Default Profile,FALSE
2023-03-17T00:07:47.744Z,43.2597167567917,-79.9200282754254,74.8239031749303,27.397345,,,4,gps,2.9,1,3.1,-35.3,,,,60,,1679011667744,2023-03-16T20:07:47.744-04:00,568.96932752583,1679010996185,Default Profile,FALSE
2023-03-17T00:08:48.726Z,43.2576792,-79.9191758,63.6000022888183,39.043,,,0,network,,,,,,,,60,,1679011728726,2023-03-16T20:08:48.726-04:00,805.818884553776,1679010996185,Default Profile,FALSE
2023-03-17T00:09:49.756Z,43.2576137,-79.9188803,63.6000022888183,33.519,,,0,network,,,,,,,,60,,1679011789756,2023-03-16T20:09:49.756-04:00,830.832585573907,1679010996185,Default Profile,FALSE
2023-03-17T00:11:25.820Z,43.2574781,-79.9193125,63.6000022888183,15.443,,,0,network,,,,,,,,60,,1679011885820,2023-03-16T20:11:25.820-04:00,868.942294407609,1679010996185,Default Profile,FALSE
2023-03-17T00:12:27.185Z,43.257438,-79.9193039,63.6000022888183,11.524,,,0,network,,,,,,,,60,,1679011947185,2023-03-16T20:12:27.185-04:00,873.455271658877,1679010996185,Default Profile,FALSE
2023-03-17T00:13:28.160Z,43.2573837,-79.9193468,63.6000022888183,11.464,,,0,network,,,,,,,,60,,1679012008160,2023-03-16T20:13:28.160-04:00,880.421289542356,1679010996185,Default Profile,FALSE
2023-03-17T00:14:29.131Z,43.2573944,-79.9193526,63.6000022888183,11.485,,,0,network,,,,,,,,60,,1679012069131,2023-03-16T20:14:29.131-04:00,881.700430018109,1679010996185,Default Profile,FALSE
2023-03-17T00:15:30.160Z,43.2574038,-79.9193289,63.6000022888183,12.725,,,0,network,,,,,,,,60,,1679012130160,2023-03-16T20:15:30.160-04:00,883.885849618029,1679010996185,Default Profile,FALSE
2023-03-17T00:16:31.168Z,43.2574494,-79.919342,63.6000022888183,13.627,,,0,network,,,,,,,,60,,1679012191168,2023-03-16T20:16:31.168-04:00,889.066126449497,1679010996185,Default Profile,FALSE
2023-03-17T00:17:32.207Z,43.2574741,-79.919316,63.6000022888183,12,,,0,network,,,,,,,,60,,1679012252207,2023-03-16T20:17:32.207-04:00,892.526837941849,1679010996185,Default Profile,FALSE
2023-03-17T00:18:33.128Z,43.2574681,-79.919325,63.6000022888183,14.62,,,0,network,,,,,,,,60,,1679012313128,2023-03-16T20:18:33.128-04:00,893.514921863611,1679010996185,Default Profile,FALSE
2023-03-17T00:19:34.078Z,43.2574183,-79.9193339,63.6000022888183,11.696,,,0,network,,,,,,,,60,,1679012374078,2023-03-16T20:19:34.078-04:00,899.099135681145,1679010996185,Default Profile,FALSE
2023-03-17T00:20:35.136Z,43.2573848,-79.9193373,63.6000022888183,11.868,,,0,network,,,,,,,,60,,1679012435136,2023-03-16T20:20:35.136-04:00,902.834327642543,1679010996185,Default Profile,FALSE
2023-03-17T00:21:36.127Z,43.2574375,-79.9193355,63.6000022888183,13.524,,,0,network,,,,,,,,60,,1679012496127,2023-03-16T20:21:36.127-04:00,908.696112959803,1679010996185,Default Profile,FALSE
2023-03-17T00:22:37.108Z,43.2574363,-79.9193065,63.6000022888183,11.726,,,0,network,,,,,,,,60,,1679012557108,2023-03-16T20:22:37.108-04:00,911.048357343294,1679010996185,Default Profile,FALSE
2023-03-17T00:23:38.156Z,43.2574725,-79.9193287,63.6000022888183,12.987,,,0,network,,,,,,,,60,,1679012618156,2023-03-16T20:23:38.156-04:00,915.456839453894,1679010996185,Default Profile,FALSE
2023-03-17T00:24:39.126Z,43.2575219,-79.9193374,63.6000022888183,13.747,,,0,network,,,,,,,,60,,1679012679126,2023-03-16T20:24:39.126-04:00,920.994866463686,1679010996185,Default Profile,FALSE
2023-03-17T00:25:40.115Z,43.2575094,-79.9193062,63.6000022888183,9.963,,,0,network,,,,,,,,60,,1679012740115,2023-03-16T20:25:40.115-04:00,923.878560827753,1679010996185,Default Profile,FALSE
2023-03-17T00:26:41.106Z,43.2575156,-79.9193146,63.6000022888183,12.129,,,0,network,,,,,,,,60,,1679012801106,2023-03-16T20:26:41.106-04:00,924.847071562477,1679010996185,Default Profile,FALSE
2023-03-17T00:27:42.109Z,43.2575188,-79.9193081,63.6000022888183,13.884,,,0,network,,,,,,,,60,,1679012862109,2023-03-16T20:27:42.109-04:00,925.48243277235,1679010996185,Default Profile,FALSE
2023-03-17T00:28:43.126Z,43.2575016,-79.9193112,63.6000022888183,13.684,,,0,network,,,,,,,,60,,1679012923126,2023-03-16T20:28:43.126-04:00,927.411391008,1679010996185,Default Profile,FALSE
2023-03-17T00:29:44.121Z,43.2575243,-79.9192816,63.6000022888183,10.122,,,0,network,,,,,,,,60,,1679012984121,2023-03-16T20:29:44.121-04:00,930.892341873438,1679010996185,Default Profile,FALSE
2023-03-17T00:30:45.121Z,43.257532,-79.9192796,63.6000022888183,14.814,,,0,network,,,,,,,,60,,1679013045121,2023-03-16T20:30:45.121-04:00,931.763726877187,1679010996185,Default Profile,FALSE
2023-03-17T00:32:21.167Z,43.2575073,-79.9193017,63.6000022888183,14.587,,,0,network,,,,,,,,58,,1679013141167,2023-03-16T20:32:21.167-04:00,935.041883399427,1679010996185,Default Profile,FALSE
2023-03-17T00:33:22.156Z,43.2575508,-79.9192553,63.6000022888183,10.226,,,0,network,,,,,,,,58,,1679013202156,2023-03-16T20:33:22.156-04:00,941.16686206231,1679010996185,Default Profile,FALSE
2023-03-17T00:34:23.094Z,43.2575222,-79.9193108,63.6000022888183,13.773,,,0,network,,,,,,,,58,,1679013263094,2023-03-16T20:34:23.094-04:00,946.672642636092,1679010996185,Default Profile,FALSE
2023-03-17T00:35:24.107Z,43.2572976,-79.9184057,64.0999984741211,34.044,,,0,network,,,,,,,,58,,1679013324107,2023-03-16T20:35:24.107-04:00,1024.10680333295,1679010996185,Default Profile,FALSE
2023-03-17T00:36:25.140Z,43.2568421,-79.9187581,63.1000022888183,11.801,,,0,network,,,,,,,,58,,1679013385140,2023-03-16T20:36:25.140-04:00,1082.24256031518,1679010996185,Default Profile,FALSE
2023-03-17T00:37:26.174Z,43.2560581,-79.9192079,63.1000022888183,38.458,,,0,network,,,,,,,,58,,1679013446174,2023-03-16T20:37:26.174-04:00,1176.72350673769,1679010996185,Default Profile,FALSE
2023-03-17T00:38:27.172Z,43.2555525,-79.9194007,63.6000022888183,20.438,,,0,network,,,,,,,,58,,1679013507172,2023-03-16T20:38:27.172-04:00,1235.07151894347,1679010996185,Default Profile,FALSE
2023-03-17T00:39:28.055Z,43.2549007,-79.9195945,64.0999984741211,20.67,,,0,network,,,,,,,,58,,1679013568055,2023-03-16T20:39:28.055-04:00,1309.22823870021,1679010996185,Default Profile,FALSE
2023-03-17T00:40:29.038Z,43.2541792,-79.9199524,63.1000022888183,16.821,,,0,network,,,,,,,,58,,1679013629038,2023-03-16T20:40:29.038-04:00,1394.53063881962,1679010996185,Default Profile,FALSE
2023-03-17T00:41:30.021Z,43.2536418,-79.9200008,63.2000007629394,23.249,,,0,network,,,,,,,,58,,1679013690021,2023-03-16T20:41:30.021-04:00,1454.41521193958,1679010996185,Default Profile,FALSE
2023-03-17T00:42:31.471Z,43.2529933,-79.9200681,63,13.364,,,0,network,,,,,,,,58,,1679013751471,2023-03-16T20:42:31.471-04:00,1526.73081230741,1679010996185,Default Profile,FALSE
2023-03-17T00:43:32.731Z,43.2530174,-79.920049,63.4000015258789,15.781,,,0,network,,,,,,,,58,,1679013812731,2023-03-16T20:43:32.731-04:00,1529.82501261167,1679010996185,Default Profile,FALSE
2023-03-17T00:44:34.506Z,43.253,-79.9200387,63.4000015258789,12.16,,,0,network,,,,,,,,58,,1679013874506,2023-03-16T20:44:34.506-04:00,1531.93196651946,1679010996185,Default Profile,FALSE
2023-03-17T00:45:35.794Z,43.2530032,-79.9200444,63.4000015258789,12.225,,,0,network,,,,,,,,58,,1679013935794,2023-03-16T20:45:35.794-04:00,1532.5148128899,1679010996185,Default Profile,FALSE
2023-03-17T00:46:37.090Z,43.2530039,-79.9200432,63.4000015258789,11.817,,,0,network,,,,,,,,58,,1679013997090,2023-03-16T20:46:37.090-04:00,1532.63932537224,1679010996185,Default Profile,FALSE
2023-03-17T00:47:38.573Z,43.2530014,-79.9200427,63.4000015258789,12.008,,,0,network,,,,,,,,58,,1679014058573,2023-03-16T20:47:38.573-04:00,1532.92024649713,1679010996185,Default Profile,FALSE
2023-03-17T00:48:39.827Z,43.2530082,-79.9200422,63.4000015258789,11.847,,,0,network,,,,,,,,58,,1679014119827,2023-03-16T20:48:39.827-04:00,1533.67745551887,1679010996185,Default Profile,FALSE
2023-03-17T00:49:41.165Z,43.2530032,-79.9200487,63.4000015258789,13.204,,,0,network,,,,,,,,58,,1679014181165,2023-03-16T20:49:41.165-04:00,1534.44310698201,1679010996185,Default Profile,FALSE
2023-03-17T00:50:42.554Z,43.2530032,-79.9200466,63.4000015258789,11.853,,,0,network,,,,,,,,58,,1679014242554,2023-03-16T20:50:42.554-04:00,1534.61318002333,1679010996185,Default Profile,FALSE
2023-03-17T00:51:44.543Z,43.2530028,-79.9200407,63.4000015258789,12.247,,,0,network,,,,,,,,58,,1679014304543,2023-03-16T20:51:44.543-04:00,1535.09306992388,1679010996185,Default Profile,FALSE
2023-03-17T00:52:46.550Z,43.2529977,-79.9200487,63.4000015258789,20,,,0,network,,,,,,,,58,,1679014366550,2023-03-16T20:52:46.550-04:00,1535.95409646425,1679010996185,Default Profile,FALSE
2023-03-17T00:53:48.617Z,43.2529992,-79.9200407,63.4000015258789,20,,,0,network,,,,,,,,58,,1679014428617,2023-03-16T20:53:48.617-04:00,1536.62311864787,1679010996185,Default Profile,FALSE
2023-03-17T00:54:50.516Z,43.2529975,-79.9200442,63.4000015258789,14.222,,,0,network,,,,,,,,58,,1679014490516,2023-03-16T20:54:50.516-04:00,1536.96382328644,1679010996185,Default Profile,FALSE
2023-03-17T00:55:51.807Z,43.2530065,-79.920039,63.4000015258789,13.525,,,0,network,,,,,,,,58,,1679014551807,2023-03-16T20:55:51.807-04:00,1538.0495776176,1679010996185,Default Profile,FALSE
2023-03-17T00:56:53.507Z,43.2529977,-79.9200454,63.4000015258789,14.411,,,0,network,,,,,,,,58,,1679014613507,2023-03-16T20:56:53.507-04:00,1539.15689224969,1679010996185,Default Profile,FALSE
2023-03-17T00:57:54.769Z,43.2529999,-79.9200438,63.4000015258789,14.274,,,0,network,,,,,,,,58,,1679014674769,2023-03-16T20:57:54.769-04:00,1539.43372091096,1679010996185,Default Profile,FALSE
2023-03-17T00:58:56.083Z,43.2529994,-79.9200409,63.4000015258789,20,,,0,network,,,,,,,,58,,1679014736083,2023-03-16T20:58:56.083-04:00,1539.67507460624,1679010996185,Default Profile,FALSE
2023-03-17T00:59:57.524Z,43.2530054,-79.92004,63.4000015258789,12.418,,,0,network,,,,,,,,58,,1679014797524,2023-03-16T20:59:57.524-04:00,1540.34621389679,1679010996185,Default Profile,FALSE
2023-03-17T01:00:59.514Z,43.253002,-79.920042,63.4000015258789,12.275,,,0,network,,,,,,,,58,,1679014859514,2023-03-16T21:00:59.514-04:00,1540.75751320974,1679010996185,Default Profile,FALSE
2023-03-17T01:02:01.496Z,43.2530023,-79.9200425,63.4000015258789,12.066,,,0,network,,,,,,,,58,,1679014921496,2023-03-16T21:02:01.496-04:00,1540.80997765691,1679010996185,Default Profile,FALSE
2023-03-17T01:03:02.771Z,43.2529987,-79.9200435,63.4000015258789,20,,,0,network,,,,,,,,58,,1679014982771,2023-03-16T21:03:02.771-04:00,1541.218389705,1679010996185,Default Profile,FALSE
2023-03-17T01:04:04.601Z,43.2530074,-79.9200419,63.4000015258789,12.696,,,0,network,,,,,,,,58,,1679015044601,2023-03-16T21:04:04.601-04:00,1542.19442535534,1679010996185,Default Profile,FALSE
2023-03-17T01:05:06.558Z,43.2530094,-79.9200453,63.4000015258789,14.108,,,0,network,,,,,,,,58,,1679015106558,2023-03-16T21:05:06.558-04:00,1542.54837218128,1679010996185,Default Profile,FALSE
2023-03-17T01:06:08.547Z,43.2529978,-79.9200461,63.4000015258789,14.368,,,0,network,,,,,,,,58,,1679015168547,2023-03-16T21:06:08.547-04:00,1543.8398594995,1679010996185,Default Profile,FALSE
2023-03-17T01:07:10.521Z,43.2529992,-79.9200418,63.4000015258789,14.683,,,0,network,,,,,,,,58,,1679015230521,2023-03-16T21:07:10.521-04:00,1544.2213152767,1679010996185,Default Profile,FALSE
2023-03-17T01:08:12.590Z,43.2530001,-79.9200383,63.4000015258789,20,,,0,network,,,,,,,,58,,1679015292590,2023-03-16T21:08:12.590-04:00,1544.52191780345,1679010996185,Default Profile,FALSE
2023-03-17T01:09:13.829Z,43.2530032,-79.9200492,63.4000015258789,16.52,,,0,network,,,,,,,,58,,1679015353829,2023-03-16T21:09:13.829-04:00,1545.46959202301,1679010996185,Default Profile,FALSE
2023-03-17T01:10:15.024Z,43.2530719,-79.9201459,63.2000007629394,25.119,,,0,network,,,,,,,,58,,1679015415024,2023-03-16T21:10:15.024-04:00,1556.40976541609,1679010996185,Default Profile,FALSE
2023-03-17T01:11:16.243Z,43.253046,-79.9201014,63.2000007629394,21.419,,,0,network,,,,,,,,58,,1679015476243,2023-03-16T21:11:16.243-04:00,1561.02304869489,1679010996185,Default Profile,FALSE
2023-03-17T01:12:17.494Z,43.2530465,-79.9201004,63.2000007629394,24.33,,,0,network,,,,,,,,58,,1679015537494,2023-03-16T21:12:17.494-04:00,1561.12128305374,1679010996185,Default Profile,FALSE
2023-03-17T01:13:18.812Z,43.2531044,-79.9201655,63.2000007629394,20.848,,,0,network,,,,,,,,57,,1679015598812,2023-03-16T21:13:18.812-04:00,1569.44275811553,1679010996185,Default Profile,FALSE
2023-03-17T01:14:19.960Z,43.2530649,-79.9201059,63.2000007629394,17.795,,,0,network,,,,,,,,57,,1679015659960,2023-03-16T21:14:19.960-04:00,1575.96883582729,1679010996185,Default Profile,FALSE
2023-03-17T01:15:21.192Z,43.2530768,-79.9201174,63.2000007629394,17.613,,,0,network,,,,,,,,57,,1679015721192,2023-03-16T21:15:21.192-04:00,1577.58695989549,1679010996185,Default Profile,FALSE
2023-03-17T01:16:22.380Z,43.2530545,-79.9201009,63.2000007629394,26.176,,,0,network,,,,,,,,57,,1679015782380,2023-03-16T21:16:22.380-04:00,1580.40375080632,1679010996185,Default Profile,FALSE
2023-03-17T01:17:24.484Z,43.2530682,-79.9201056,63.2000007629394,19.765,,,0,network,,,,,,,,57,,1679015844484,2023-03-16T21:17:24.484-04:00,1581.97395587105,1679010996185,Default Profile,FALSE
2023-03-17T01:18:25.775Z,43.2530504,-79.9200985,63.4000015258789,20.9,,,0,network,,,,,,,,57,,1679015905775,2023-03-16T21:18:25.775-04:00,1584.03505827037,1679010996185,Default Profile,FALSE
2023-03-17T01:19:26.977Z,43.2531029,-79.9201576,63.2000007629394,22.5,,,0,network,,,,,,,,57,,1679015966977,2023-03-16T21:19:26.977-04:00,1591.58410736517,1679010996185,Default Profile,FALSE
2023-03-17T01:20:28.233Z,43.2530724,-79.9201333,63.2000007629394,25.842,,,0,network,,,,,,,,57,,1679016028233,2023-03-16T21:20:28.233-04:00,1595.50518722038,1679010996185,Default Profile,FALSE
2023-03-17T01:21:29.363Z,43.2530488,-79.9200893,63.4000015258789,23.51,,,0,network,,,,,,,,56,,1679016089363,2023-03-16T21:21:29.363-04:00,1599.9306220383,1679010996185,Default Profile,FALSE
2023-03-17T01:22:30.577Z,43.2530879,-79.9201418,63.2000007629394,21.403,,,0,network,,,,,,,,56,,1679016150577,2023-03-16T21:22:30.577-04:00,1606.0117954042,1679010996185,Default Profile,FALSE
2023-03-17T01:23:31.761Z,43.2530565,-79.9201061,63.2000007629394,26.117,,,0,network,,,,,,,,56,,1679016211761,2023-03-16T21:23:31.761-04:00,1610.54500359489,1679010996185,Default Profile,FALSE
2023-03-17T01:24:33.536Z,43.2530399,-79.9200637,63.4000015258789,21.6,,,0,network,,,,,,,,56,,1679016273536,2023-03-16T21:24:33.536-04:00,1614.44352348623,1679010996185,Default Profile,FALSE
2023-03-17T01:25:34.700Z,43.2530656,-79.9200968,63.2000007629394,16.659,,,0,network,,,,,,,,56,,1679016334700,2023-03-16T21:25:34.700-04:00,1618.36175159443,1679010996185,Default Profile,FALSE
2023-03-17T01:26:35.877Z,43.2530731,-79.9201028,63.2000007629394,20.949,,,0,network,,,,,,,,56,,1679016395877,2023-03-16T21:26:35.877-04:00,1619.32695269342,1679010996185,Default Profile,FALSE
2023-03-17T01:27:37.048Z,43.2530668,-79.9200847,63.2000007629394,21.933,,,0,network,,,,,,,,55,,1679016457048,2023-03-16T21:27:37.048-04:00,1620.95160736009,1679010996185,Default Profile,FALSE
2023-03-17T01:28:38.314Z,43.2530589,-79.9201036,63.4000015258789,28.1,,,0,network,,,,,,,,55,,1679016518314,2023-03-16T21:28:38.314-04:00,1622.71642013181,1679010996185,Default Profile,FALSE
2023-03-17T01:29:39.490Z,43.253058,-79.9200827,63.2000007629394,26.586,,,0,network,,,,,,,,55,,1679016579490,2023-03-16T21:29:39.490-04:00,1624.41200616278,1679010996185,Default Profile,FALSE
2023-03-17T01:30:40.737Z,43.2530461,-79.9200567,63.4000015258789,27.182,,,0,network,,,,,,,,55,,1679016640737,2023-03-16T21:30:40.737-04:00,1626.89891857943,1679010996185,Default Profile,FALSE
2023-03-17T01:31:41.941Z,43.2530407,-79.9200678,63.2000007629394,20.771,,,0,network,,,,,,,,55,,1679016701941,2023-03-16T21:31:41.941-04:00,1627.97996754432,1679010996185,Default Profile,FALSE
2023-03-17T01:32:43.122Z,43.2530567,-79.9200927,63.4000015258789,32.099,,,0,network,,,,,,,,54,,1679016763122,2023-03-16T21:32:43.122-04:00,1630.66917822062,1679010996185,Default Profile,FALSE
2023-03-17T01:33:44.297Z,43.25305,-79.9200901,63.2000007629394,24.998,,,0,network,,,,,,,,54,,1679016824297,2023-03-16T21:33:44.297-04:00,1631.44336952954,1679010996185,Default Profile,FALSE
2023-03-17T01:34:45.494Z,43.2530255,-79.9200665,63.4000015258789,15.266,,,0,network,,,,,,,,54,,1679016885494,2023-03-16T21:34:45.494-04:00,1634.77124127527,1679010996185,Default Profile,FALSE
2023-03-17T01:35:46.654Z,43.2530423,-79.920089,63.4000015258789,19.105,,,0,network,,,,,,,,54,,1679016946654,2023-03-16T21:35:46.654-04:00,1637.38086836058,1679010996185,Default Profile,FALSE
2023-03-17T01:36:47.877Z,43.2530401,-79.9200548,63.4000015258789,19.752,,,0,network,,,,,,,,54,,1679017007877,2023-03-16T21:36:47.877-04:00,1640.16140959287,1679010996185,Default Profile,FALSE
2023-03-17T01:37:49.078Z,43.2530423,-79.9200825,63.4000015258789,17.907,,,0,network,,,,,,,,52,,1679017069078,2023-03-16T21:37:49.078-04:00,1642.4180511571,1679010996185,Default Profile,FALSE
2023-03-17T01:38:50.327Z,43.2530465,-79.9201029,63.4000015258789,19.531,,,0,network,,,,,,,,52,,1679017130327,2023-03-16T21:38:50.327-04:00,1644.13492714193,1679010996185,Default Profile,FALSE
2023-03-17T01:39:51.488Z,43.2530582,-79.9200939,63.2000007629394,16.423,,,0,network,,,,,,,,52,,1679017191488,2023-03-16T21:39:51.488-04:00,1645.62617572532,1679010996185,Default Profile,FALSE
2023-03-17T01:40:52.659Z,43.2530153,-79.9200514,63.4000015258789,18.213,,,0,network,,,,,,,,52,,1679017252659,2023-03-16T21:40:52.659-04:00,1651.50855960649,1679010996185,Default Profile,FALSE
2023-03-17T01:41:53.827Z,43.253076,-79.9201264,63.2000007629394,21.493,,,0,network,,,,,,,,52,,1679017313827,2023-03-16T21:41:53.827-04:00,1660.58876112367,1679010996185,Default Profile,FALSE
2023-03-17T01:42:55.025Z,43.2530352,-79.9200865,63.4000015258789,18.172,,,0,network,,,,,,,,52,,1679017375025,2023-03-16T21:42:55.025-04:00,1666.15867826931,1679010996185,Default Profile,FALSE
2023-03-17T01:43:56.328Z,43.2530467,-79.9200858,63.4000015258789,17.497,,,0,network,,,,,,,,52,,1679017436328,2023-03-16T21:43:56.328-04:00,1667.43867596102,1679010996185,Default Profile,FALSE
2023-03-17T01:44:57.549Z,43.253033,-79.9200732,63.4000015258789,17.833,,,0,network,,,,,,,,52,,1679017497549,2023-03-16T21:44:57.549-04:00,1669.27223824193,1679010996185,Default Profile,FALSE
2023-03-17T01:45:58.787Z,43.2531136,-79.9201355,63.2000007629394,21.125,,,0,network,,,,,,,,52,,1679017558787,2023-03-16T21:45:58.787-04:00,1679.55718035225,1679010996185,Default Profile,FALSE
2023-03-17T01:46:59.930Z,43.2530608,-79.9201061,63.2000007629394,32.099,,,0,network,,,,,,,,51,,1679017619930,2023-03-16T21:46:59.930-04:00,1685.89271313971,1679010996185,Default Profile,FALSE
2023-03-17T01:48:01.134Z,43.2530577,-79.920096,63.4000015258789,21.797,,,0,network,,,,,,,,51,,1679017681134,2023-03-16T21:48:01.134-04:00,1686.78034780016,1679010996185,Default Profile,FALSE
2023-03-17T01:49:02.496Z,43.2530564,-79.9200785,63.4000015258789,20.177,,,0,network,,,,,,,,51,,1679017742496,2023-03-16T21:49:02.496-04:00,1688.20497461341,1679010996185,Default Profile,FALSE
2023-03-17T01:50:02.635Z,43.253051,-79.9200866,63.4000015258789,20.859,,,0,network,,,,,,,,51,,1679017802635,2023-03-16T21:50:02.635-04:00,1689.09428524204,1679010996185,Default Profile,FALSE
2023-03-17T01:51:03.451Z,43.253051,-79.9200866,63.4000015258789,20.859,,,0,network,,,,,,,,51,,1679017863451,2023-03-16T21:51:03.451-04:00,1689.09428524204,1679010996185,Default Profile,FALSE
2023-03-17T01:52:03.515Z,43.253051,-79.9200866,63.4000015258789,20.859,,,0,network,,,,,,,,51,,1679017923515,2023-03-16T21:52:03.515-04:00,1689.09428524204,1679010996185,Default Profile,FALSE
2023-03-17T01:53:04.476Z,43.253051,-79.9200866,63.4000015258789,20.859,,,0,network,,,,,,,,51,,1679017984476,2023-03-16T21:53:04.476-04:00,1689.09428524204,1679010996185,Default Profile,FALSE
2023-03-17T01:54:04.533Z,43.253051,-79.9200866,63.4000015258789,20.859,,,0,network,,,,,,,,51,,1679018044533,2023-03-16T21:54:04.533-04:00,1689.09428524204,1679010996185,Default Profile,FALSE
2023-03-17T01:55:04.674Z,43.253051,-79.9200866,63.4000015258789,20.859,,,0,network,,,,,,,,51,,1679018104674,2023-03-16T21:55:04.674-04:00,1689.09428524204,1679010996185,Default Profile,FALSE
2023-03-17T01:56:04.761Z,43.253051,-79.9200866,63.4000015258789,20.859,,,0,network,,,,,,,,51,,1679018164761,2023-03-16T21:56:04.761-04:00,1689.09428524204,1679010996185,Default Profile,FALSE
2023-03-17T01:57:05.481Z,43.253051,-79.9200866,63.4000015258789,20.859,,,0,network,,,,,,,,51,,1679018225481,2023-03-16T21:57:05.481-04:00,1689.09428524204,1679010996185,Default Profile,FALSE
2023-03-17T01:58:05.548Z,43.253051,-79.9200866,63.4000015258789,20.859,,,0,network,,,,,,,,51,,1679018285548,2023-03-16T21:58:05.548-04:00,1689.09428524204,1679010996185,Default Profile,FALSE
2023-03-17T01:59:05.620Z,43.253051,-79.9200866,63.4000015258789,20.859,,,0,network,,,,,,,,51,,1679018345620,2023-03-16T21:59:05.620-04:00,1689.09428524204,1679010996185,Default Profile,FALSE
2023-03-17T02:00:06.465Z,43.253051,-79.9200866,63.4000015258789,20.859,,,0,network,,,,,,,,51,,1679018406465,2023-03-16T22:00:06.465-04:00,1689.09428524204,1679010996185,Default Profile,FALSE
2023-03-17T02:01:07.242Z,43.2530064,-79.920044,63.4000015258789,12.029,,,0,network,,,,,,,,51,,1679018467242,2023-03-16T22:01:07.242-04:00,1695.13559726861,1679010996185,Default Profile,FALSE
2023-03-17T02:02:08.056Z,43.2530064,-79.9200425,63.4000015258789,13.402,,,0,network,,,,,,,,51,,1679018528056,2023-03-16T22:02:08.056-04:00,1695.25707800751,1679010996185,Default Profile,FALSE
2023-03-17T02:03:08.829Z,43.2529983,-79.9200446,63.4000015258789,20,,,0,network,,,,,,,,50,,1679018588829,2023-03-16T22:03:08.829-04:00,1696.17367351863,1679010996185,Default Profile,FALSE
2023-03-17T02:04:09.624Z,43.2529983,-79.920044,63.4000015258789,20,,,0,network,,,,,,,,50,,1679018649624,2023-03-16T22:04:09.624-04:00,1696.22226581974,1679010996185,Default Profile,FALSE
2023-03-17T02:05:10.455Z,43.2530056,-79.9200424,63.4000015258789,12.143,,,0,network,,,,,,,,50,,1679018710455,2023-03-16T22:05:10.455-04:00,1697.0442664332,1679010996185,Default Profile,FALSE
2023-03-17T02:06:11.266Z,43.2530043,-79.9200496,63.4000015258789,13.207,,,0,network,,,,,,,,50,,1679018771266,2023-03-16T22:06:11.266-04:00,1697.64502437882,1679010996185,Default Profile,FALSE
